"geneID" "annotation"
"ostta06g00930" " unnamed product"
"ostta06g01030" " Ribosomal protein L13"
"ostta06g01080" " Kelch-type beta propeller"
"ostta06g01100" " Tetratricopeptide-like helical"
"ostta06g01120" " UDP-3-O-acyl N-acetylglucosamine deacetylase, C-terminal"
"ostta06g01190" " GRAM domain"
"ostta06g01220" " Myb domain, plants"
"ostta06g01230" " Ubiquitin-conjugating enzyme/RWD-like"
"ostta06g01240" " unnamed product"
"ostta06g01250" " Protein of unknown function DUF1077, TMEM85"
"ostta06g01260" " SUMO-conjugating enzyme Ubc9"
"ostta06g01280" " unnamed product"
"ostta06g01300" " Protein of unknown function DUF819"
"ostta06g01310" " Structural maintenance of chromosomes protein"
"ostta06g01320" " MT-A70-like"
"ostta06g01340" " UbiA prenyltransferase family"
"ostta06g01360" " Rho GTPase-activating protein domain"
"ostta06g01400" " Membrane insertase OXA1/ALB3/YidC"
"ostta06g01420" " Essential protein Yae1, N-terminal"
"ostta06g01440" " T-complex protein 10 family"
"ostta06g01460" " Ribosomal RNA methyltransferase FtsJ domain"
"ostta06g01470" " unnamed product"
"ostta06g01570" " DnaJ domain"
"ostta06g01580" " NADP-binding domain"
"ostta06g01610" " RIO2 kinase, winged helix, N-terminal"
"ostta06g01650" " Ribulose-phosphate binding barrel"
"ostta06g01700" " WD40/YVTN repeat-like-containing domain"
"ostta06g01790" " Aminoacyl-tRNA synthetase, class Ic"
"ostta06g01810" " P-loop containing nucleoside triphosphate hydrolase"
"ostta06g01830" " Guanine nucleotide-binding protein-like 3, N-terminal domain"
"ostta06g01870" " P-loop containing nucleoside triphosphate hydrolase"
"ostta06g01880" " Carbohydrate binding module family 20"
"ostta06g01910" " Galactose-binding domain-like"
"ostta06g01930" " Exonuclease, RNase T/DNA polymerase III"
"ostta06g01960" " Myb-like domain"
"ostta06g01980" " unnamed product"
"ostta06g02000" " Oxysterol-binding protein"
"ostta06g02010" " Photosystem II S4"
"ostta06g02020" " Domain of unknown function DUF89"
"ostta06g02070" " Peptide methionine sulphoxide reductase MsrA"
"ostta06g02080" " Cleavage/polyadenylation specificity factor, A subunit, C-terminal"
"ostta06g02090" " Protein of unknown function DUF155"
"ostta06g02110" " Hydantoinaseoxoprolinase, N-terminal"
"ostta06g02120" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta06g02130" " Protein of unknown function DUF652"
"ostta06g02150" " von Willebrand factor, type A"
"ostta06g02160" " Small GTPase superfamily, Rab type"
"ostta06g02200" " unnamed product"
"ostta06g02240" " DNA topoisomerase, type IA, central region, subdomain 2"
"ostta06g02250" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta06g02280" " FAM173 family"
"ostta06g02290" " Cobalamin vitamin B12 biosynthesis CobW-like, C-terminal"
"ostta06g02300" " Basic-leucine zipper domain"
"ostta06g02340" " Myb domain, plants"
"ostta06g02350" " unnamed product"
"ostta06g02360" " Transcription antitermination protein NusG, N-terminal domain"
"ostta06g02390" " Symplekin  C-terminal"
"ostta06g02410" " PBP domain"
"ostta06g02420" " unnamed product"
"ostta06g02430" " Exocyst complex component Sec6"
"ostta06g02460" " Aminoacyl-tRNA synthetase, class Ic"
"ostta06g02480" " Uncharacterised protein family FAM98"
"ostta06g02490" " unnamed product"
"ostta06g02500" " Protein of unknown function DUF667"
"ostta06g02530" " Proline-tRNA ligase, class IIa"
"ostta06g02540" " Actin-related protein 7, plant"
"ostta06g02570" " Armadillo-type fold"
"ostta06g02605" " Protein of unknown function DUF3529"
"ostta06g02690" " Synaptojanin, N-terminal"
"ostta06g02700" " Anaphase-promoting complex subunit 1"
"ostta06g02710" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta06g02720" " Domain of unknown function DUF4057"
"ostta06g02750" " Nucleotide-binding, alpha-beta plait"
"ostta06g02760" " unnamed product"
"ostta06g02770" " Hydroxyacylglutathione hydrolase"
"ostta06g02800" " Helicase, C-terminal"
"ostta06g02850" " Thioredoxin-like fold"
"ostta06g02880" " RNA-binding motif protein 8"
"ostta06g02890" " Proliferating cell nuclear antigen, PCNA, N-terminal"
"ostta06g02910" " Uncharacterised protein family UPF0454"
"ostta06g02920" " Aminoacyl-tRNA synthetase, class Ic"
"ostta06g02940" " Glycosyl transferase, family 1"
"ostta06g02960" " Rad21/Rec8-like protein, N-terminal"
"ostta06g02970" " Formyl transferase, N-terminal"
"ostta06g02980" " Nucleic acid-binding, OB-fold"
"ostta06g02990" " Small GTPase superfamily, Rho type"
"ostta06g03010" " Helicase, C-terminal"
"ostta06g03020" " Ribosomal protein L22/L17, conserved site"
"ostta06g03050" " unnamed product"
"ostta06g03090" " unnamed product"
"ostta06g03100" " unnamed product"
"ostta06g03110" " HAD hydrolase, subfamily IA"
"ostta06g03130" " unnamed product"
"ostta06g03140" " Importin-beta, N-terminal domain"
"ostta06g03180" " Winged helix-turn-helix DNA-binding domain"
"ostta06g03200" " Patatin/Phospholipase A2-related"
"ostta06g03230" " unnamed product"
"ostta06g03270" " DAHP synthetase, class II n/a  DAHP synthetase, class II n/a  DAHP synthetase,"
"ostta06g03290" " unnamed product"
"ostta06g03325" " DNA topoisomerase, type IA, central region, subdomain 2"
"ostta06g03360" " unnamed product"
"ostta06g03390" " Photosystem I Ycf4, assembly"
"ostta06g03410" " unnamed product"
"ostta06g03430" " E2F-associated phosphoprotein"
"ostta06g03440" " Phospholipid-transporting  P-type ATPase, subfamily IV"
"ostta06g03465" " hypothetical protein"
"ostta06g03480" " DNA helicase, DnaB-like, C-terminal"
"ostta06g03490" " unnamed product"
"ostta06g03500" " Zinc finger protein 706"
"ostta06g03510" " Radical SAM"
"ostta06g03580" " unnamed product"
"ostta06g03590" " unnamed product"
"ostta06g03620" " ABC transporter, conserved site"
"ostta06g03630" " Helicase, C-terminal"
"ostta06g03670" " C-5 cytosine methyltransferase"
"ostta06g03680" " Rubredoxin-type fold"
"ostta06g03730" " U4/U6 small nuclear ribonucleoprotein Prp3"
"ostta06g03780" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta06g03790" " K Homology domain, type 1"
"ostta06g03800" " Major facilitator superfamily domain, general substrate transporter"
"ostta06g03820" " Glutamine amidotransferase"
"ostta06g03840" " Rhodanese-like domain"
"ostta06g03900" " Rpn11/EIF3F C-terminal domain"
"ostta06g03910" " Putative 5-3 exonuclease"
"ostta06g03960" " unnamed product"
"ostta06g03980" " Putative E3 ubiquitin-protein ligase, makorin-related"
"ostta06g04000" " Nin one binding NOB1 Zn-ribbon-like"
"ostta06g04050" " Beta-lactamase-like"
"ostta06g04070" " Eukaryotic translation initiation factor 3 subunit G"
"ostta06g04150" " unnamed product"
"ostta06g04160" " Mitochondrial substrate/solute carrier"
"ostta06g04200" " Indole-3-glycerol phosphate synthase"
"ostta06g04230" " Bromodomain"
"ostta06g04240" " Ribosomal protein L7Ae conserved site"
"ostta06g04250" " unnamed product"
"ostta06g04310" " SAP domain"
"ostta06g04340" " Proteasome assembly chaperone 2"
"ostta06g04350" " NUDIX hydrolase domain-like"
"ostta06g04370" " Two pore domain potassium channel domain"
"ostta06g04400" " Armadillo-type fold"
"ostta06g04420" " Lipase, class 3"
"ostta06g04440" " Concanavalin A-like lectin/glucanases superfamily"
"ostta06g04490" " Programmed cell death protein 2, C-terminal"
"ostta06g04500" " Uncharacterised protein family UPF0060"
"ostta06g04520" " Tetratricopeptide repeat"
"ostta06g04530" " Uncharacterised protein family UPF0136, Transmembrane"
"ostta06g04610" " Pseudouridine synthase, RsuA/RluB/E/F, conserved site"
"ostta06g04620" " unnamed product"
"ostta07g00010" " FERM/acyl-CoA-binding protein, 3-helical bundle"
"ostta07g00015" " GWT1"
"ostta07g00030" " Ribosomal L11 methyltransferase, PrmA"
"ostta07g00040" " Zinc finger protein 706"
"ostta07g00100" " unnamed product"
"ostta07g00120" " ABC transporter, conserved site"
"ostta07g00130" " Ubiquitin-conjugating enzyme, active site"
"ostta07g00200" " unnamed product"
"ostta07g00220" " Polyphosphate kinase 2"
"ostta07g00280" " Aminoacyl-tRNA synthetase, class II"
"ostta07g00330" " HAD-like domain"
"ostta07g00350" " DNA-repair protein, UmuC-like, N-terminal"
"ostta07g00380" " Cytochrome P450, E-class, group I"
"ostta07g00390" " Single-stranded nucleic acid binding R3H"
"ostta07g00420" " tRNA guanine-N-7 methyltransferase"
"ostta07g00510" " unnamed product"
"ostta07g00540" " unnamed product"
"ostta07g00630" " Endonuclease/exonuclease/phosphatase"
"ostta07g00640" " Cytochrome b6/f complex, subunit IV"
"ostta07g00690" " Thermonuclease active site"
"ostta07g00700" " Phosphatidate cytidylyltransferase"
"ostta07g00710" " unnamed product"
"ostta07g00720" " Zinc finger, GATA-type"
"ostta07g00740" " P-loop containing nucleoside triphosphate hydrolase"
"ostta07g00760" " unnamed product"
"ostta07g00780" " Protein arginine N-methyltransferase"
"ostta07g00790" " HSP20-like chaperone"
"ostta07g00840" " Endonuclease/exonuclease/phosphatase"
"ostta07g00870" " SSXT"
"ostta07g00920" " Nucleotide-binding, alpha-beta plait"
"ostta07g00940" " Leucine-rich repeat, typical subtype"
"ostta07g00960" " Cytochrome b561/ferric reductase transmembrane"
"ostta07g01000" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta07g01010" " unnamed product"
"ostta07g01100" " UbiE/COQ5 methyltransferase"
"ostta07g01120" " PAP/25A-associated"
"ostta07g01150" " ABC transporter, conserved site"
"ostta07g01200" " Fibrillarin"
"ostta07g01205" " Enamine/imine deaminase YjgF-like"
"ostta07g01290" " unnamed product"
"ostta07g01310" " Glycosyl transferase, family 1"
"ostta07g01330" " JmjC domain"
"ostta07g01350" " ATPase, F1 complex, OSCP/delta subunit"
"ostta07g01430" " G-patch domain"
"ostta07g01440" " C-5 cytosine methyltransferase"
"ostta07g01450" " Superoxide dismutase Cu/Zn / superoxide dismutase copper chaperone"
"ostta07g01470" " Alcohol dehydrogenase superfamily, zinc-type"
"ostta07g01530" " Ribosomal protein L27"
"ostta07g01550" " Glycoside hydrolase-type carbohydrate-binding, subgroup"
"ostta07g01560" " unnamed product"
"ostta07g01610" " Cell division protein FtsZ, C-terminal"
"ostta07g01630" " unnamed product"
"ostta07g01650" " Peptidase C1A, papain C-terminal"
"ostta07g01660" " SNARE associated Golgi protein"
"ostta07g01670" " UAA transporter"
"ostta07g01710" " Cytochrome P450, E-class, group IV"
"ostta07g01730" " Zinc finger, CCHC-type"
"ostta07g01740" " Short-chain dehydrogenase/reductase SDR"
"ostta07g01760" " Ribosomal protein L21"
"ostta07g01770" " unnamed product"
"ostta07g01790" " Helicase, C-terminal"
"ostta07g01800" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta07g01810" " G-protein beta WD-40 repeat"
"ostta07g01860" " unnamed product"
"ostta07g01870" " Cyclin-dependent kinase, regulatory subunit"
"ostta07g01890" " Folate receptor-like"
"ostta07g02030" " Peptidase U9, T4 prohead protease"
"ostta07g02060" " unnamed product"
"ostta07g02070" " rRNA-processing protein EFG1"
"ostta07g02130" " unnamed product"
"ostta07g02150" " FERM/acyl-CoA-binding protein, 3-helical bundle"
"ostta07g02160" " unnamed product"
"ostta07g02180" " Ammonium transporter, conserved site"
"ostta07g02200" " FERM/acyl-CoA-binding protein, 3-helical bundle"
"ostta07g02210" " Cobalamin vitamin B12 biosynthesis CobW-like, C-terminal"
"ostta07g02220" " Thioredoxin-like fold"
"ostta07g02250" " Putative translation initiation factor, aIF-2BI/5-methylthioribose-1-phosphate"
"ostta07g02260" " Carbohydrate binding module family 20"
"ostta07g02270" " unnamed product"
"ostta07g02300" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta07g02310" " Chaperonin Cpn60"
"ostta07g02450" " Pheophorbide a oxygenase"
"ostta07g02460" " unnamed product"
"ostta07g02490" " unnamed product"
"ostta07g02520" " Tetratricopeptide repeat"
"ostta07g02530" " Chlorophyll A-B binding protein, plant"
"ostta07g02550" " Zinc finger, RING/FYVE/PHD-type"
"ostta07g02560" " unnamed product"
"ostta07g02570" " Structural maintenance of chromosomes protein 6"
"ostta07g02580" " CDP-alcohol phosphatidyltransferase"
"ostta07g02590" " Magnesium-protoporphyrin IX methyltransferase"
"ostta07g02610" " DNA polymerase delta, subunit 4"
"ostta07g02640" " Copper amine oxidase, N2/N3-terminal"
"ostta07g02660" " Non-structural maintenance of chromosomes element 1"
"ostta07g02670" " tRNA adenine58-N1-methyltransferase catalytic subunit GCD14, eukaryote"
"ostta07g02690" " ATPase, V0 complex, subunit e1/e2 n/a  ATPase, V0 complex, subunit e1/e2"
"ostta07g02720" " SUF system FeS cluster assembly, SufD"
"ostta07g02780" " S15/NS1, RNA-binding"
"ostta07g02805" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta07g02810" " Tryptophan synthase beta chain/beta chain-like"
"ostta07g02850" " Target SNARE coiled-coil domain"
"ostta07g02855" " Protein of unknown function DUF866, eukaryotic"
"ostta07g02870" " Protein of unknown function DUF858, methyltransferase-like"
"ostta07g02880" " EF-hand domain pair"
"ostta07g02900" " K Homology domain, type 1"
"ostta07g02940" " unnamed product"
"ostta07g02960" " EGF-like, conserved site"
"ostta07g02970" " Calycin-like"
"ostta07g03010" " Ribosomal RNA methyltransferase FtsJ domain"
"ostta07g03040" " Zinc finger, CW-type"
"ostta07g03050" " Exonuclease, RNase T/DNA polymerase III"
"ostta07g03070" " Nucleotidyl transferase"
"ostta07g03090" " Protein of unknown function DUF2039"
"ostta07g03100" " ABC transporter, conserved site"
"ostta07g03150" " unnamed product"
"ostta07g03200" " DNA-directed RNA polymerase, RBP11-like dimerisation domain"
"ostta07g03220" " unnamed product"
"ostta07g03260" " Auxin efflux carrier"
"ostta07g03320" " HSP20-like chaperone"
"ostta07g03350" " Cytochrome P450, E-class, group I"
"ostta07g03360" " unnamed product"
"ostta07g03400" " Lumazine-binding protein"
"ostta07g03430" " unnamed product"
"ostta07g03440" " Nucleotidyl transferase"
"ostta07g03490" " Uracil phosphoribosyl transferase"
"ostta07g03520" " Mitochondrial substrate/solute carrier"
"ostta07g03540" " Rab-GTPase-TBC domain"
"ostta07g03550" " Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily"
"ostta07g03600" " unnamed product"
"ostta07g03630" " Phytanoyl-CoA dioxygenase"
"ostta07g03635" " Deoxyhypusine synthase"
"ostta07g03670" " Clathrin adaptor, mu subunit, conserved site"
"ostta07g03730" " Adenylate kinase"
"ostta07g03740" " G-protein beta WD-40 repeat"
"ostta07g03770" " unnamed product"
"ostta07g03820" " Polyadenylate-binding protein/Hyperplastic disc protein"
"ostta07g03850" " TMS membrane protein/tumour differentially expressed protein"
"ostta07g03880" " Glucose/ribitol dehydrogenase"
"ostta07g03885" " Ribosomal protein L30, ferredoxin-like fold domain"
"ostta07g03890" " HAD-superfamily hydrolase, subfamily IB, PSPase-like"
"ostta07g03900" " SNF2-related"
"ostta07g03910" " WD40 repeat"
"ostta07g03920" " Ribonuclease III domain"
"ostta07g03950" " EGF-like, conserved site"
"ostta07g03960" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta07g03990" " HAD hydrolase, subfamily IA"
"ostta07g04000" " MIF4-like, type 1/2/3"
"ostta07g04010" " Protein of unknown function DUF3769"
"ostta07g04020" " GTP-binding protein Obg/CgtA"
"ostta07g04040" " Nrap protein"
"ostta07g04050" " Zinc finger, RanBP2-type"
"ostta07g04060" " Histidine phosphatase superfamily, clade-1"
"ostta07g04090" " unnamed product"
"ostta07g04120" " Phosphatidylinositol-4-phosphate 5-kinase, core"
"ostta07g04140" " ATPase, V1 complex, subunit C"
"ostta07g04190" " Mitochondrial substrate/solute carrier"
"ostta07g04260" " 6-phosphogluconate dehydrogenase, decarboxylating"
"ostta07g04280" " unnamed product"
"ostta07g04310" " Nucleotide-binding, alpha-beta plait"
"ostta07g04370" " Transketolase-like, C-terminal"
"ostta07g04380" " Domain of unknown function DUF1336"
"ostta07g04410" " unnamed product"
"ostta07g04430" " unnamed product"
"ostta07g04450" " Ribosomal protein L18, bacterial-type"
"ostta07g04460" " Protein phosphatase 2C"
"ostta07g04470" " Rubredoxin-type fold"
"ostta07g04480" " DnaJ domain"
"ostta07g04500" " UbiE/COQ5 methyltransferase"
"ostta07g04510" " Phosphatidate cytidylyltransferase"
"ostta07g04520" " unnamed product"
"ostta07g04530" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta07g04550" " Biopterin transport-related protein BT1"
"ostta07g04560" " Biopterin transport-related protein BT1"
"ostta07g04580" " Phox/Bem1p"
"ostta07g04590" " Replication termination factor 2, RING-finger"
"ostta07g04610" " unnamed product"
"ostta07g04620" " Ubiquitin/SUMO-activating enzyme E1 n/a  Ubiquitin/SUMO-activating enzyme E1 n/MO-activating enzyme E1"
"ostta07g04630" " unnamed product"
"ostta07g04650" " unnamed product"
"ostta07g04660" " Ribosomal RNA assembly KRR1"
"ostta07g04670" " Methyltransferase type 11"
"ostta07g04680" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta07g04690" " Proteasome, subunit alpha/beta"
"ostta08g00060" " Adenylate kinase"
"ostta08g00080" " unnamed product"
"ostta08g00110" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta08g00150" " SUF system FeS cluster assembly, SufBD"
"ostta08g00180" " unnamed product"
"ostta08g00200" " Histone core"
"ostta08g00220" " Leucine carboxyl methyltransferase"
"ostta08g00230" " Bestrophin/UPF0187"
"ostta08g00320" " Endonuclease/exonuclease/phosphatase"
"ostta08g00330" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta08g00410" " Eukaryotic translation initiation factor 3 subunit D n/a  Eukaryotic translatioctor 3 subunit D"
"ostta08g00420" " Tetratricopeptide repeat"
"ostta08g00430" " unnamed product"
"ostta08g00460" " Serine/threonine- / dual specificity protein kinase, catalytic  domain n/a  Ser/ dual specificity protein kinase, catalytic  domain n/a  Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta08g00470" " Glutathione peroxidase"
"ostta08g00510" " Thioredoxin-like fold"
"ostta08g00530" " Insulin-like growth factor binding protein, N-terminal"
"ostta08g00550" " Peptidase M14, carboxypeptidase A"
"ostta08g00650" " RNA polymerase II, Rpb4, core"
"ostta08g00670" " unnamed product"
"ostta08g00710" " Zinc finger, DNA-directed DNA polymerase, family B, alpha"
"ostta08g00730" " Major facilitator superfamily domain, general substrate transporter"
"ostta08g00755" " hypothetical protein"
"ostta08g00800" " Armadillo-type fold"
"ostta08g00820" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta08g00830" " Pyruvate phosphate dikinase, PEP/pyruvate-binding"
"ostta08g00840" " Acyl-CoA dehydrogenase/oxidase C-terminal"
"ostta08g00850" " ABC transporter, conserved site"
"ostta08g00865" " Cold-shock protein, DNA-binding"
"ostta08g00890" " unnamed product"
"ostta08g00900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g00930" " Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal"
"ostta08g00940" " Methyltransferase type 11"
"ostta08g00970" " unnamed product"
"ostta08g00990" " Zinc finger protein 706"
"ostta08g01000" " tRNA-dihydrouridine synthase, conserved site"
"ostta08g01040" " Pseudouridine synthase II"
"ostta08g01050" " Domain of unknown function DUF3883"
"ostta08g01100" " UbiA prenyltransferase family"
"ostta08g01180" " LytB protein"
"ostta08g01210" " Restriction endonuclease  type II-like"
"ostta08g01290" " Phospholipase C, phosphatidylinositol-specific, Y domain"
"ostta08g01320" " Drug/metabolite transporter"
"ostta08g01330" " High mobility group box domain"
"ostta08g01400" " G-protein beta WD-40 repeat"
"ostta08g01410" " unnamed product"
"ostta08g01420" " RNA C5-cytosine methyltransferase"
"ostta08g01440" " Bestrophin/UPF0187"
"ostta08g01490" " Heat shock protein DnaJ, cysteine-rich domain"
"ostta08g01520" " BCCT transporter family"
"ostta08g01530" " tRNA/rRNA methyltransferase, SpoU"
"ostta08g01550" " Clathrin adaptor, mu subunit, C-terminal"
"ostta08g01560" " Cytochrome P450, E-class, group I"
"ostta08g01570" " UDP-glucose 4-epimerase C-terminal domain"
"ostta08g01580" " Methyltransferase-related"
"ostta08g01610" " 3,4-dihydroxy-2-butanone 4-phosphate synthase, RibB"
"ostta08g01630" " Surfeit locus 2"
"ostta08g01650" " GHMP kinase, C-terminal domain"
"ostta08g01670" " WD40 repeat"
"ostta08g01690" " Armadillo-type fold"
"ostta08g01700" " DTW"
"ostta08g01730" " Zinc finger, Dof-type"
"ostta08g01800" " DNA recombination/repair protein RecA, monomer-monomer interface"
"ostta08g01820" " Exonuclease, RNase T/DNA polymerase III"
"ostta08g01870" " unnamed product"
"ostta08g01880" " Zinc finger, CCCH-type"
"ostta08g01890" " Ribosomal protein L1, 2-layer alpha/beta-sandwich"
"ostta08g01895" " FAD synthetase"
"ostta08g01900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g01930" " von Willebrand factor, type A"
"ostta08g01940" " Acyl-CoA N-acyltransferase"
"ostta08g01960" " Domain of unknown function DUF1336"
"ostta08g01990" " unnamed product"
"ostta08g02000" " unnamed product"
"ostta08g02030" " unnamed product"
"ostta08g02060" " unnamed product"
"ostta08g02100" " Rhodanese-like domain"
"ostta08g02110" " Transmembrane protein 194"
"ostta08g02120" " G-protein beta WD-40 repeat"
"ostta08g02130" " Ankyrin repeat"
"ostta08g02150" " Helicase-associated"
"ostta08g02170" " unnamed product"
"ostta08g02180" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g02190" " DNA-binding WRKY"
"ostta08g02200" " unnamed product"
"ostta08g02250" " Protein of unknown function DUF3411, plant"
"ostta08g02260" " unnamed product"
"ostta08g02270" " unnamed product"
"ostta08g02290" " Helix-hairpin-helix motif, class 2"
"ostta08g02300" " ABC transporter, conserved site"
"ostta08g02310" " unnamed product"
"ostta08g02330" " unnamed product"
"ostta08g02340" " unnamed product"
"ostta08g02350" " unnamed product"
"ostta08g02360" " HAD-superfamily hydrolase, subfamily IIA"
"ostta08g02400" " unnamed product"
"ostta08g02420" " Armadillo-type fold"
"ostta08g02430" " ERGosterol biosynthesis methyltransferase, plant"
"ostta08g02450" " Zinc/iron permease"
"ostta08g02470" " Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent"
"ostta08g02480" " Glutathione S-transferase, N-terminal"
"ostta08g02520" " unnamed product"
"ostta08g02530" " Mss4-like"
"ostta08g02550" " Zinc finger, B-box"
"ostta08g02580" " Mediator complex, subunit Med10"
"ostta08g02590" " Diacylglycerol acyltransferase"
"ostta08g02610" " Integrase-like, catalytic core"
"ostta08g02620" " F-box domain"
"ostta08g02630" " Aromatic amino acid beta-eliminating lyase/threonine aldolase"
"ostta08g02650" " NUDIX hydrolase, conserved site"
"ostta08g02690" " Arginine biosynthesis protein ArgJ"
"ostta08g02700" " Vitamin B6 photo-protection and homoeostasis"
"ostta08g02750" " Transcription factor 25"
"ostta08g02760" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g02790" " Tetratricopeptide repeat-containing domain"
"ostta08g02810" " unnamed product"
"ostta08g02850" " Tryptophan/tyrosine permease"
"ostta08g02870" " DHBP synthase RibB-like alpha/beta domain"
"ostta08g02900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g02920" " Chorismate mutase, AroQ class, eukaryotic type"
"ostta08g02930" " Ribosomal RNA adenine methylase transferase, conserved site"
"ostta08g02970" " Zinc/iron permease"
"ostta08g02980" " Zinc finger C2H2-type/integrase DNA-binding domain"
"ostta08g03090" " Small-subunit processome, Utp12"
"ostta08g03100" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g03130" " unnamed product"
"ostta08g03140" " unnamed product"
"ostta08g03260" " Tetratricopeptide repeat"
"ostta08g03270" " Lipase, class 3"
"ostta08g03280" " unnamed product"
"ostta08g03350" " Activator of Hsp90 ATPase, N-terminal"
"ostta08g03380" " Reticulon"
"ostta08g03390" " JmjC domain"
"ostta08g03395" " Zinc finger C2H2-type/integrase DNA-binding domain"
"ostta08g03410" " Oxoglutarate/iron-dependent dioxygenase"
"ostta08g03420" " unnamed product"
"ostta08g03440" " Exoribonuclease, phosphorolytic domain 2"
"ostta08g03510" " Phosphorylated CTD interacting factor 1, WW domain"
"ostta08g03520" " Peptidase M24, methionine aminopeptidase"
"ostta08g03530" " von Willebrand factor, type A"
"ostta08g03540" " unnamed product"
"ostta08g03560" " FAM173 family"
"ostta08g03580" " Pyridine nucleotide-disulphide oxidoreductase, FAD/NADP-binding domain"
"ostta08g03590" " tRNA-dihydrouridine synthase, conserved site"
"ostta08g03610" " Aspartate-tRNA ligase, class IIb, bacterial/mitochondrial-type"
"ostta08g03615" " HPP"
"ostta08g03620" " HPP"
"ostta08g03630" " Oxysterol-binding protein"
"ostta08g03650" " Nicastrin"
"ostta08g03670" " Helicase, C-terminal"
"ostta08g03720" " S-adenosyl-L-methionine-dependent methyltransferase, MraW, recognition domain"
"ostta08g03770" " Aminoacyl-tRNA synthetase, class Ia"
"ostta08g03790" " unnamed product"
"ostta08g03800" " Protein of unknown function DUF1997"
"ostta08g03840" " Cleavage/polyadenylation specificity factor subunit 5"
"ostta08g03850" " Tetratricopeptide-like helical"
"ostta08g03860" " Glycoside hydrolase, superfamily"
"ostta08g03880" " Kelch-type beta propeller"
"ostta08g03890" " unnamed product"
"ostta08g03900" " unnamed product"
"ostta08g03930" " unnamed product"
"ostta08g03950" " unnamed product"
"ostta08g03980" " ETC complex I subunit"
"ostta08g04000" " Protein of unknown function DUF4870"
"ostta08g04010" " unnamed product"
"ostta08g04030" " Proteasome B-type subunit"
"ostta08g04060" " unnamed product"
"ostta08g04090" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta08g04140" " Peptidoglycan-binding lysin domain"
"ostta08g04170" " DNA-binding domain"
"ostta08g04200" " unnamed product"
"ostta08g04210" " GTP-binding protein, ribosome biogenesis, YsxC"
"ostta08g04220" " Aspartic peptidase"
"ostta08g04240" " Signal transduction histidine kinase, phosphotransfer Hpt domain"
"ostta08g04250" " Zinc finger, CCHC-type"
"ostta09g00020" " Zinc finger, RING/FYVE/PHD-type"
"ostta09g00090" " unnamed product"
"ostta09g00100" " NAD-dependent epimerase/dehydratase"
"ostta09g00110" " Thioredoxin-like fold"
"ostta09g00120" " Triosephosphate isomerase n/a  Triosephosphate isomerase"
"ostta09g00130" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g00150" " TB2/DP1/HVA22-related protein"
"ostta09g00200" " hypothetical protein n/a  unnamed product"
"ostta09g00210" " hypothetical protein n/a  unnamed product"
"ostta09g00230" " Histone deacetylase superfamily"
"ostta09g00250" " RPA-interacting protein, C-terminal domain"
"ostta09g00270" " unnamed product"
"ostta09g00280" " Glycosyl transferase, family 1"
"ostta09g00290" "' tRNA cytidine/uridine-2''-O--methyltransferase'"
"ostta09g00310" " Scavenger mRNA decapping enzyme DcpS/DCS2"
"ostta09g00320" " unnamed product"
"ostta09g00330" " 3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal"
"ostta09g00360" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta09g00410" " Transcription factor  Iwr1"
"ostta09g00450" " SANT/Myb domain n/a  SANT/Myb domain"
"ostta09g00500" " Haem peroxidase, plant/fungal/bacterial"
"ostta09g00560" " Tetratricopeptide-like helical"
"ostta09g00570" " Calcium release-activated calcium channel protein"
"ostta09g00620" " Oxoglutarate/iron-dependent dioxygenase"
"ostta09g00630" " Histone-fold"
"ostta09g00660" " Vacuolar protein sorting-associated protein 54"
"ostta09g00710" " hypothetical protein n/a  unnamed product"
