"geneID" "annotation"
"ostta16g02440" " Histidine phosphatase superfamily, clade-1"
"ostta16g02575" " Nicotinamide N-methyltransferase-like n/a  Nicotinamide N-methyltransferase-lik"
"ostta16g02630" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta16g02640" " unnamed product"
"ostta16g02685" "  n/a  hypothetical protein"
"ostta16g02730" " Transposase IS605, OrfB, C-terminal"
"ostta17g00200" " Molybdopterin biosynthesis MoaE"
"ostta17g00270" " ATP-dependent helicase, C-terminal"
"ostta17g00275" "  n/a  hypothetical protein"
"ostta17g00340" " unnamed product"
"ostta17g00360" " Ribosomal protein L27"
"ostta17g00370" "  n/a  unnamed product"
"ostta17g00420" " unnamed product"
"ostta17g00560" " Serine/threonine-protein kinase, active site"
"ostta17g00600" " unnamed product"
"ostta17g00740" " START-like domain"
"ostta17g00800" " HSP20-like chaperone n/a  HSP20-like chaperone"
"ostta17g00960" " Like-Sm LSM domain"
"ostta17g00970" " 4Fe-4S ferredoxin, iron-sulphur binding, conserved site"
"ostta17g01250" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta17g01310" " Ovarian tumour, otubain"
"ostta17g01460" " unnamed product"
"ostta17g01470" " unnamed product"
"ostta17g01480" " unnamed product"
"ostta17g01520" " DnaJ domain"
"ostta17g01530" " Helicase-associated"
"ostta17g01540" " unnamed product"
"ostta17g01560" " unnamed product"
"ostta17g01580" " unnamed product"
"ostta17g01620" " Las1-like"
"ostta17g01670" " unnamed product"
"ostta17g01780" " Serine acetyltransferase, N-terminal"
"ostta17g01840" " Septum formation topological specificity factor MinE n/a  Septum formation topocity factor MinE"
"ostta17g01850" " PAN-1 domain"
"ostta17g01920" " Mitochondrial substrate/solute carrier"
"ostta17g01960" " Nucleotide-diphospho-sugar transferase"
"ostta17g02020" " DNA methylase, N-6 adenine-specific, conserved site"
"ostta17g02030" " Heat shock protein 70 family n/a  Heat shock protein 70 family"
"ostta17g02120" " Beta-lactamase-like"
"ostta17g02180" " unnamed product"
"ostta17g02200" " Pseudouridine synthase, RsuA/RluB/E/F, conserved site"
"ostta17g02210" " unnamed product"
"ostta17g02260" " unnamed product"
"ostta17g02365" " CRAL-TRIO domain n/a  CRAL-TRIO domain"
"ostta18g00010" " unnamed product"
"ostta18g00040" " RmlC-like jelly roll fold"
"ostta18g00090" " unnamed product"
"ostta18g00200" " Pyridine nucleotide-disulphide oxidoreductase, class-II, active site"
"ostta18g00235" "  n/a  hypothetical protein"
"ostta18g00275" "  n/a  hypothetical protein"
"ostta18g00290" " P-loop containing nucleoside triphosphate hydrolase"
"ostta18g00540" " unnamed product"
"ostta18g00570" " unnamed product"
"ostta18g00650" "  n/a  unnamed product"
"ostta18g00700" " Satellite virus coat n/a  Satellite virus coat"
"ostta18g00730" " Serine/threonine-protein kinase, active site n/a  Serine/threonine-protein kina"
"ostta18g00740" " FG-GAP repeat"
"ostta18g00760" " NYN domain, limkain-b1-type n/a  NYN domain, limkain-b1-type"
"ostta18g00770" " unnamed product"
"ostta18g00830" " Exodeoxyribonuclease III xth"
"ostta18g00850" " unnamed product"
"ostta18g00890" " Armadillo-type fold"
"ostta18g01240" " RNA-polymerase II-associated protein 3-like, C-terminal domain n/a  RNA-polymered protein 3-like, C-terminal domain"
"ostta18g01250" " Ferredoxin-NADP+ reductase n/a  Ferredoxin-NADP+ reductase"
"ostta18g01270" " unnamed product"
"ostta18g01450" " Bd3614-like deaminase N-terminal domain"
"ostta18g01460" " Ribosomal protein L25/L23"
"ostta18g01470" " Tetratricopeptide repeat   Tetratricopeptide repeat n/a  Tetratricopeptide repe"
"ostta18g01540" " PRC-barrel-like"
"ostta18g01590" " NO signalling/Golgi transport  ligand-binding domain"
"ostta18g01600" " unnamed product"
"ostta18g01710" " unnamed product"
"ostta18g01730" " unnamed product"
"ostta18g01740" " Ribosomal protein S21"
"ostta18g01820" " THUMP"
"ostta18g01865" " Uncharacterised domain SAYSvFN"
"ostta18g01880" " Ribulose bisphosphate carboxylase, small chain"
"ostta18g01890" " Ribulose bisphosphate carboxylase, small chain"
"ostta18g01900" " unnamed product"
"ostta19g00010" " Protein of unknown function DUF285"
"ostta19g00030" " Bacterial surface protein 26-residue repeat n/a  Bacterial surface protein 26-r"
"ostta19g00035" " hypothetical protein n/a  hypothetical protein"
"ostta19g00040" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta19g00050" " Pyridoxal phosphate-dependent transferase, major region, subdomain 1"
"ostta19g00060" " Alpha 1,4-glycosyltransferase domain n/a  Alpha 1,4-glycosyltransferase domain glycosyltransferase domain"
"ostta19g00120" " unnamed product"
"ostta19g00140" " Triose-phosphate transporter domain"
"ostta19g00150" " unnamed product"
"ostta19g00160" " unnamed product"
"ostta19g00165" " DDE superfamily endonuclease, CENP-B-like"
"ostta19g00190" " unnamed product"
"ostta19g00200" " unnamed product"
"ostta19g00210" " unnamed product"
"ostta19g00220" " unnamed product"
"ostta19g00230" " Alpha 1,4-glycosyltransferase domain"
"ostta19g00240" " unnamed product"
"ostta19g00250" " unnamed product"
"ostta19g00260" " unnamed product"
"ostta19g00270" " Methyltransferase FkbM"
"ostta19g00280" " Methyltransferase FkbM"
"ostta19g00290" " unnamed product"
"ostta19g00300" " unnamed product"
"ostta19g00310" " unnamed product"
"ostta19g00320" " unnamed product"
"ostta19g00330" " Galactosyl transferase"
"ostta19g00340" " unnamed product"
"ostta19g00380" " unnamed product"
"ostta19g00395" " Reverse transcriptase, RNA-dependent DNA polymerase"
"ostta19g00400" " Triose-phosphate transporter domain"
"ostta19g00410" " Sulfotransferase"
"ostta19g00430" " unnamed product"
"ostta19g00440" " unnamed product"
"ostta19g00450" " Leucine-rich repeat"
"ostta19g00490" " Triose-phosphate transporter domain"
"ostta19g00520" " Polyketide cyclase SnoaL-like domain"
"ostta19g00530" " unnamed product"
"ostta19g00550" " unnamed product"
"ostta19g00555" " hypothetical protein"
"ostta19g00570" " unnamed product"
"ostta19g00630" " Galactosyl transferase"
"ostta19g00650" " unnamed product"
"ostta19g00660" " Bacterial surface protein 26-residue repeat"
"ostta19g00670" " unnamed product"
"ostta20g00035" " hypothetical protein"
"ostta20g00055" " hypothetical protein"
"ostta20g00070" " Transcription factor, SBP-box"
"ostta20g00130" " Ribosomal protein S3Ae"
"ostta20g00150" " unnamed product"
"ostta20g00200" " Ammonium transporter, conserved site"
"ostta20g00240" " CBS domain"
"ostta20g00390" " unnamed product"
"ostta20g00450" " unnamed product"
"ostta20g00460" " Zinc finger, RING/FYVE/PHD-type"
"ostta20g00480" " unnamed product"
"ostta20g00530" " unnamed product"
"ostta20g00540" " Zinc finger, RING/FYVE/PHD-type"
"ostta20g00550" " Methylthiotransferase/radical SAM-type protein"
"ostta20g00680" " Flavin amine oxidase"
"ostta20g00700" " Glycosyl hydrolase, five-bladed beta-propellor domain"
"ostta20g00730" " Translation elongation/initiation factor/Ribosomal, beta-barrel n/a  Translatioitiation factor/Ribosomal, beta-barrel n/a  Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta20g00770" " Histone deacetylase superfamily"
"ostta20g00780" " unnamed product"
"ostta20g00800" " CRC domain"
"ostta20g00880" " unnamed product"
"ostta20g00895" " hypothetical protein"
"ostta20g00900" " unnamed product"
"ostta20g00970" " Concanavalin A-like lectin/glucanase, subgroup"
