"geneID" "annotation"
"ostta10g00130" " FAS1 domain n/a  FAS1 domain n/a  FAS1 domain"
"ostta10g00160" " Metallopeptidase, catalytic domain"
"ostta10g00210" " unnamed product"
"ostta10g00220" " G-protein beta WD-40 repeat"
"ostta10g00380" " GTP-binding protein, ribosome biogenesis, YsxC"
"ostta10g00400" " Domain of unknown function CP12"
"ostta10g00430" " Transcription elongation factor S-II, central domain"
"ostta10g00545" " Thioredoxin-like fold"
"ostta10g00590" " unnamed product"
"ostta10g00600" " DNA methylase, N-6 adenine-specific, conserved site"
"ostta10g00650" " DNA-repair protein, UmuC-like, N-terminal"
"ostta10g00660" " Protein of unknown function DUF2505"
"ostta10g00670" " Serine/threonine-protein kinase, active site"
"ostta10g00710" " Prenylated rab acceptor PRA1"
"ostta10g00770" " Aminotransferase, class-II, pyridoxal-phosphate binding site"
"ostta10g00780" " Ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6, conserved site"
"ostta10g00790" " Major facilitator superfamily domain, general substrate transporter"
"ostta10g00840" " Ubiquitin supergroup"
"ostta10g00850" " NUDIX hydrolase domain-like"
"ostta10g00860" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta10g00900" " unnamed product"
"ostta10g00920" " Moybdenum cofactor oxidoreductase, dimerisation"
"ostta10g00980" " unnamed product"
"ostta10g01080" " CAAX amino terminal protease"
"ostta10g01140" " G-protein beta WD-40 repeat"
"ostta10g01150" " Endoribonuclease L-PSP/chorismate mutase-like"
"ostta10g01170" " unnamed product"
"ostta10g01210" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta10g01230" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta10g01240" " BRO1 domain"
"ostta10g01260" " Beta-lactamase-like"
"ostta10g01380" " Metal-dependent protein hydrolase"
"ostta10g01420" " Thioredoxin, conserved site"
"ostta10g01460" " Leucine-rich repeat"
"ostta10g01480" " DnaJ domain"
"ostta10g01530" " RmlC-like jelly roll fold"
"ostta10g01670" " unnamed product"
"ostta10g01700" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g01740" " tRNA-dihydrouridine synthase, conserved site"
"ostta10g01745" " Tetratricopeptide-like helical"
"ostta10g01810" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta10g01840" " Ankyrin repeat"
"ostta10g01860" " Nucleotide-binding, alpha-beta plait"
"ostta10g01950" " Helicase, C-terminal"
"ostta10g01960" " unnamed product"
"ostta10g01990" " unnamed product"
"ostta10g02020" " Ribosomal protein L31e, conserved site"
"ostta10g02080" " Rad9"
"ostta10g02140" " Nucleoporin, Nup133/Nup155-like, C-terminal"
"ostta10g02190" " Aldehyde dehydrogenase, C-terminal"
"ostta10g02200" " Pyridoxal phosphate-dependent transferase, major region, subdomain 1"
"ostta10g02260" " unnamed product"
"ostta10g02280" " unnamed product"
"ostta10g02300" " Domain of unknown function DUF4093"
"ostta10g02340" " Major facilitator superfamily domain, general substrate transporter"
"ostta10g02370" " unnamed product"
"ostta10g02435" " Protein prenyltransferase, alpha subunit"
"ostta10g02480" " unnamed product"
"ostta10g02630" " Leucine aminopeptidase/peptidase B"
"ostta10g02670" " Peroxisomal biogenesis factor 11"
"ostta10g02690" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g02710" " unnamed product"
"ostta10g02740" " unnamed product"
"ostta10g02770" " DNA recombination/repair protein RecA, monomer-monomer interface"
"ostta10g02800" " Cytochrome b5-like heme/steroid binding domain"
"ostta10g02840" " RNA polymerase I specific transcription initiation factor RRN3"
"ostta10g02890" " Zinc finger, RING/FYVE/PHD-type"
"ostta10g02920" " Complex 1 LYR protein"
"ostta10g02940" " Glycoside hydrolase, family 47"
"ostta10g02970" " Thioredoxin, conserved site"
"ostta10g02980" " unnamed product"
"ostta10g03010" " ATPase, F1 complex beta subunit/V1 complex, C-terminal"
"ostta10g03130" " Glycoside hydrolase, catalytic domain"
"ostta10g03150" " Zinc finger, RING/FYVE/PHD-type"
"ostta10g03200" " Pyridoxal phosphate-dependent transferase, major region, subdomain 1"
"ostta10g03250" "' Pseudouridine-5''-phosphate glycosidase'"
"ostta10g03260" " unnamed product"
"ostta10g03270" " unnamed product"
"ostta10g03290" " Helicase, C-terminal"
"ostta10g03300" " ApaG domain"
"ostta10g03350" " unnamed product"
"ostta10g03370" " tRNA-dihydrouridine synthase"
"ostta10g03490" " Serine/threonine-protein kinase, active site"
"ostta10g03520" " unnamed product"
"ostta10g03530" " unnamed product"
"ostta10g03540" " unnamed product"
"ostta11g00020" " Ubiquitin carboxyl-terminal hydrolases family 2"
"ostta11g00030" " unnamed product"
"ostta11g00040" " P-loop containing nucleoside triphosphate hydrolase"
"ostta11g00050" " 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
"ostta11g00070" " Thioredoxin-like fold"
"ostta11g00120" " F-box domain"
"ostta11g00260" " Glycosyl transferase, family 35"
"ostta11g00280" " Zinc finger, RanBP2-type"
"ostta11g00390" " unnamed product"
"ostta11g00400" " DNA glycosylase"
"ostta11g00450" " unnamed product"
"ostta11g00470" " Tetratricopeptide repeat-containing domain"
"ostta11g00520" " Sec-independent periplasmic protein translocase, conserved site"
"ostta11g00530" " RNase P subunit p30"
"ostta11g00600" " unnamed product"
"ostta11g00620" " unnamed product"
"ostta11g00660" " Short-chain dehydrogenase/reductase SDR"
"ostta11g00700" " Peptidase M50"
"ostta11g00710" " unnamed product"
"ostta11g00730" " Cullin, N-terminal"
"ostta11g00850" " Ion transport N-terminal"
"ostta11g00860" " FeS cluster insertion protein"
"ostta11g00940" " DNA primase large subunit, eukaryotic/archaeal"
"ostta11g00960" " Glycosyl transferase, family 35"
"ostta11g00970" " Sedlin"
"ostta11g01020" " SH3-binding 5"
"ostta11g01100" " Spermidine/spermine synthases family"
"ostta11g01320" " WD40 repeat"
"ostta11g01370" " unnamed product"
"ostta11g01450" " Ubiquitin carboxyl-terminal hydrolases family 2"
"ostta11g01470" " unnamed product"
"ostta11g01560" " unnamed product"
"ostta11g01630" " Nucleotide-diphospho-sugar transferase"
"ostta11g01690" " DNA-repair protein, UmuC-like, N-terminal"
"ostta11g01810" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta11g01820" " P-loop containing nucleoside triphosphate hydrolase"
"ostta11g01895" " hypothetical protein"
"ostta11g01915" " hypothetical protein"
"ostta11g01940" " Rieske [2Fe-2S] iron-sulphur domain"
"ostta11g01950" " unnamed product"
"ostta11g01960" " Cdk-activating kinase assembly factor MAT1, centre"
"ostta11g01990" " Ubiquitin carboxyl-terminal hydrolases family 2"
"ostta11g02010" " P-loop containing nucleoside triphosphate hydrolase"
"ostta11g02040" " COPII coat assembly protein, Sec16"
"ostta11g02120" " P-loop containing nucleoside triphosphate hydrolase"
"ostta11g02150" " Histone core"
"ostta11g02230" " DNA repair metallo-beta-lactamase"
"ostta11g02240" " Serine/threonine-protein kinase, active site"
"ostta11g02450" " Lariat debranching enzyme n/a  Lariat debranching enzyme, C-terminal"
"ostta11g02510" " Nucleoside diphosphate kinase"
"ostta11g02580" " unnamed product"
"ostta11g02630" " Acyl-CoA N-acyltransferase"
"ostta11g02710" " unnamed product"
"ostta11g02760" " Citron Rho-interacting kinase"
"ostta11g02790" " Protein of unknown function DUF2358"
"ostta11g02980" " unnamed product"
"ostta11g03070" " SANT/Myb domain"
"ostta11g03120" " unnamed product"
"ostta11g03130" " Peptidyl-prolyl cis-trans isomerase, FKBP-type"
"ostta11g03160" " EF-Hand 1, calcium-binding site"
"ostta11g03210" " Translation initiation factor 3 complex subunit L"
"ostta11g03220" " Ribonuclease II/R"
"ostta11g03280" " Histidine-tRNA ligase/ATP phosphoribosyltransferase regulatory subunit"
"ostta12g00010" " Protein Iojap/ribosomal silencing factor RsfS"
"ostta12g00080" " MORN motif"
"ostta12g00190" " Thioredoxin-like fold"
"ostta12g00300" " Ammonium transporter, conserved site"
"ostta12g00340" " Peptide methionine sulphoxide reductase MsrA"
"ostta12g00350" " Helicase, C-terminal"
"ostta12g00390" " unnamed product"
"ostta12g00410" " HSP40/DnaJ peptide-binding"
"ostta12g00430" " Peptidoglycan-binding lysin domain"
"ostta12g00540" " unnamed product"
"ostta12g00640" " Carbon-nitrogen hydrolase"
"ostta12g00660" " unnamed product"
"ostta12g00810" " UNC-50"
"ostta12g00860" " Methylthiotransferase/radical SAM-type protein"
"ostta12g00950" " Sodium/solute symporter"
"ostta12g00960" " Hydroxyethylthiazole kinase"
"ostta12g00970" " unnamed product"
"ostta12g01000" " AMP-dependent synthetase/ligase"
"ostta12g01060" " HECT"
"ostta12g01090" " Radical SAM, alpha/beta horseshoe"
"ostta12g01110" " unnamed product"
"ostta12g01130" " Syntaxin/epimorphin, conserved site"
"ostta12g01170" " Ubiquitin conserved site n/a  Ubiquitin conserved site"
"ostta12g01210" " unnamed product"
"ostta12g01230" " Ferritin-like superfamily"
"ostta12g01240" " Cytochrome b-c1 complex subunit 8, plants"
"ostta12g01280" " Polyprenyl synthetase"
"ostta12g01300" " unnamed product"
"ostta12g01400" " unnamed product"
"ostta12g01410" " Alpha-ketoglutarate-dependent dioxygenase FTO, C-terminal"
"ostta12g01460" " Ankyrin repeat"
"ostta12g01490" " WD40/YVTN repeat-like-containing domain"
"ostta12g01610" " BolA protein"
"ostta12g01690" " unnamed product"
"ostta12g01720" " WD40 repeat"
"ostta12g01960" " Phosphatidylinositol 3/4-kinase, conserved site"
"ostta12g02010" " Sof1-like protein"
"ostta12g02070" " FACT complex subunit Spt16p/Cdc68p"
"ostta12g02080" " DNA recombination and repair protein Rad51, C-terminal"
"ostta12g02110" " IQ motif, EF-hand binding site"
"ostta12g02180" " TPM domain"
"ostta12g02200" " Permease domain"
"ostta12g02220" " unnamed product"
"ostta12g02280" " tRNA intron endonuclease, catalytic domain-like n/a  tRNA intron endonuclease, n-like"
"ostta12g02300" " RelA/SpoT"
"ostta12g02320" " Nucleotide-binding, alpha-beta plait"
"ostta12g02330" " Plant specific mitochondrial import receptor subunit TOM20"
"ostta12g02350" " unnamed product"
"ostta12g02400" " HAD-superfamily hydrolase, subfamily IIB"
"ostta12g02440" " von Willebrand factor, type A"
"ostta12g02510" " Rubredoxin, iron-binding site"
"ostta12g02560" " Peptidase A1"
"ostta12g02590" " Armadillo repeat-containing protein 3 and Serine/threonine-protein kinase CTR1"
"ostta12g02670" " NatC Nalpha-terminal acetyltransferase, Mak10 subunit"
"ostta12g02750" " unnamed product"
"ostta12g02840" " Zinc finger, CW-type"
"ostta12g02910" " Acyltransferase 3"
"ostta12g02930" " Domain of unknown function DUF4206"
"ostta12g02990" " Tetratricopeptide repeat"
"ostta12g03030" " Helicase, C-terminal"
"ostta12g03100" " Ribosomal protein S16 domain"
"ostta12g03110" " Vacuolar protein sorting-associated protein 33"
"ostta12g03150" " PWI domain"
"ostta12g03180" " P-loop containing nucleoside triphosphate hydrolase"
"ostta12g03200" " Vps52/Sac2"
"ostta13g00080" " Uncharacterised protein family Cys-rich"
"ostta13g00140" " unnamed product"
"ostta13g00220" " Vacuolar sorting protein 9"
"ostta13g00240" " unnamed product"
"ostta13g00270" " Zinc finger, ZZ-type"
"ostta13g00290" " Glyoxalase I, conserved site"
"ostta13g00300" " Rhodanese-like domain"
"ostta13g00310" " GLE1-like"
"ostta13g00340" " Aminoglycoside phosphotransferase"
"ostta13g00460" " Galactose oxidase, beta-propeller"
"ostta13g00470" " Cas1p 10 TM acyl transferase domain"
"ostta13g00570" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta13g00590" " Serine hydrolase FSH"
"ostta13g00630" " Senescence marker protein-30 SMP-30"
"ostta13g00700" " unnamed product"
"ostta13g00740" " SANT/Myb domain"
"ostta13g00780" " DEP domain"
"ostta13g00810" " RNA helicase, ATP-dependent, HrpB type, C-terminal"
"ostta13g00830" " ABC transporter, conserved site"
"ostta13g00850" " Ribonuclease II/R"
"ostta13g00885" " hypothetical protein"
"ostta13g00940" " unnamed product"
"ostta13g00950" " Glycosyl transferase, family 10"
"ostta13g01040" " Cytochrome b5-like heme/steroid binding domain"
"ostta13g01060" " Photosynthesis system II assembly factor Ycf48/Hcf136"
"ostta13g01080" " unnamed product"
"ostta13g01100" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta13g01125" " Zinc finger, RING/FYVE/PHD-type"
"ostta13g01150" " Serine/threonine-protein kinase, active site"
"ostta13g01320" " Tetratricopeptide repeat"
"ostta13g01335" " Ovarian tumour, otubain"
"ostta13g01370" " Lipase, class 3"
"ostta13g01380" " Mss4-like"
"ostta13g01460" " Pyruvate phosphate dikinase, PEP/pyruvate-binding"
"ostta13g01550" " Cytochrome b5-like heme/steroid binding domain"
"ostta13g01580" " S15/NS1, RNA-binding"
"ostta13g01610" " unnamed product"
"ostta13g01720" " LMBR1-like membrane protein"
"ostta13g01750" " Protein of unknown function DUF3007"
"ostta13g01770" " Peptidase C48, SUMO/Sentrin/Ubl1"
"ostta13g01790" " unnamed product"
"ostta13g01840" " Acyl-CoA dehydrogenase/oxidase C-terminal"
"ostta13g01930" " unnamed product"
"ostta13g01970" " Protein of unknown function DUF1126"
"ostta13g02010" " Peptidoglycan-binding lysin domain"
"ostta13g02030" " UTP--glucose-1-phosphate uridylyltransferase"
"ostta13g02060" " Helicase, C-terminal"
"ostta13g02070" " unnamed product"
"ostta13g02090" " Adrenodoxin-NADP+ reductase"
"ostta13g02130" " unnamed product"
"ostta13g02165" " Fibronectin-binding A, N-terminal"
"ostta13g02240" " Asparaginase/glutaminase, active site 2"
"ostta13g02260" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta13g02300" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta13g02330" " P-loop containing nucleoside triphosphate hydrolase"
"ostta13g02400" " unnamed product"
"ostta13g02460" " Eukaryotic translation initiation factor 3 subunit E, N-terminal n/a  Eukaryotinitiation factor 3 subunit E, N-terminal"
"ostta13g02550" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain n/a  Peptidyl-prolyl cise, FKBP-type, domain"
"ostta13g02570" " unnamed product"
"ostta13g02630" " HECT"
"ostta13g02650" " Phosphoribosyltransferase C-terminal"
"ostta13g02670" " Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal"
"ostta13g02710" " Tetratricopeptide-like helical"
"ostta13g02720" " RmlC-like jelly roll fold"
"ostta13g02740" " unnamed product"
"ostta13g02750" " unnamed product"
"ostta13g02800" " ABC transporter, ABCE"
"ostta13g02810" " unnamed product"
"ostta13g02830" " unnamed product"
"ostta13g02880" " unnamed product"
"ostta13g02900" " Protein of unknown function DUF3422"
"ostta13g02940" " Isocitrate dehydrogenase NADP-dependent"
"ostta13g03020" " Rieske iron-sulphur protein n/a  Rieske iron-sulphur protein"
"ostta13g03080" " WD40/YVTN repeat-like-containing domain"
"ostta14g00020" " Zinc finger, RING-CH-type"
"ostta14g00090" " Armadillo-type fold"
"ostta14g00130" " Histidine phosphatase superfamily, clade-1"
"ostta14g00290" " RIO kinase, conserved site"
"ostta14g00330" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta14g00400" " Alfin"
"ostta14g00410" " Armadillo-type fold"
"ostta14g00440" " Ribosomal protein L33, conserved site"
"ostta14g00520" " Peptide methionine sulphoxide reductase MsrA n/a  Peptide methionine sulphoxide"
"ostta14g00525" " Peptide methionine sulphoxide reductase MsrA n/a  Peptide methionine sulphoxide"
"ostta14g00550" " unnamed product"
"ostta14g00650" " SAM-dependent methyltransferase RsmI, conserved site n/a  SAM-dependent methylt, conserved site"
"ostta14g00700" " Lycopene cyclase-type, FAD-binding"
"ostta14g00740" " Phosphoesterase domain"
"ostta14g00860" " Pre-mRNA splicing Prp18-interacting factor n/a  Pre-mRNA splicing Prp18-interac"
"ostta14g00920" " Helicase, C-terminal"
"ostta14g00930" " Fumarate lyase, conserved site"
"ostta14g00940" " DNA-directed RNA pol I, largest subunit"
"ostta14g00960" " Nuclear cap-binding protein subunit 2"
"ostta14g00980" " Helix-turn-helix, base-excision DNA repair, C-terminal"
"ostta14g01070" " Ribosomal protein L33 n/a  Ribosomal protein L33"
"ostta14g01170" " GroES-like"
"ostta14g01200" " Ankyrin repeat"
"ostta14g01270" " Helicase, C-terminal"
"ostta14g01350" " G-protein beta WD-40 repeat n/a  G-protein beta WD-40 repeat"
"ostta14g01387" " CDP-alcohol phosphatidyltransferase n/a  CDP-alcohol phosphatidyltransferase"
"ostta14g01388" "  n/a  hypothetical protein"
"ostta14g01420" " Carbohydrate binding module family 20"
"ostta14g01490" " Ankyrin repeat n/a  Ankyrin repeat"
"ostta14g01590" " Domain of unknown function DUF4485"
"ostta14g01610" " Aminotransferase, class IV"
"ostta14g01760" " RWP-RK domain n/a  RWP-RK domain"
"ostta14g01820" " unnamed product"
"ostta14g01850" " Ribosomal protein L31"
"ostta14g01920" " Transcription initiation factor IIF, beta subunit"
"ostta14g02040" " RNA C5-cytosine methyltransferase"
"ostta14g02110" " unnamed product"
"ostta14g02250" " unnamed product"
"ostta14g02260" " Metalloenzyme, LuxS/M16 peptidase-like"
"ostta14g02420" " Serine hydroxymethyltransferase, pyridoxal phosphate binding site n/a  Serine hnsferase, pyridoxal phosphate binding site"
"ostta14g02475" " Rhodanese-like domain n/a  Rhodanese-like domain"
"ostta14g02495" "  n/a  hypothetical protein"
"ostta14g02520" " unnamed product"
"ostta14g02530" "  n/a  unnamed product"
"ostta14g02590" " Crotonase superfamily"
"ostta14g02610" " Tetratricopeptide repeat"
"ostta14g02620" " Streptomyces cyclase/dehydrase"
"ostta14g02635" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta14g02640" " Protein of unknown function DUF2048"
"ostta14g02680" " unnamed product"
"ostta14g02795" " Protein of unknown function DUF1499 n/a  Protein of unknown function DUF1499"
"ostta14g02820" " unnamed product"
"ostta14g02830" " Snf7"
"ostta14g02850" "  n/a  unnamed product n/a  hypothetical protein n/a  unnamed product"
"ostta14g02890" " Isopentenyl-diphosphate delta-isomerase, type 1 n/a  Isopentenyl-diphosphate detype 1"
"ostta15g00035" " D-tyrosyl-tRNATyr deacylase n/a  D-tyrosyl-tRNATyr deacylase"
"ostta15g00040" " Protein kinase-like domain"
"ostta15g00090" " Thiosulphate sulfurtransferase, conserved site"
"ostta15g00120" " Biotin/lipoate A/B protein ligase"
"ostta15g00170" " Transcription factor TFIIB, conserved site"
"ostta15g00190" " Amino acid/polyamine transporter I n/a  Amino acid/polyamine transporter I"
"ostta15g00195" "  n/a  hypothetical protein"
"ostta15g00240" " unnamed product"
"ostta15g00340" " unnamed product"
"ostta15g00380" " HAD-superfamily hydrolase,subfamily IIIA n/a  HAD-superfamily hydrolase,subfami"
"ostta15g00400" " GDP dissociation inhibitor n/a  GDP dissociation inhibitor"
"ostta15g00410" " Acyl-CoA N-acyltransferase"
"ostta15g00420" " Proteasome B-type subunit"
"ostta15g00490" " NADH:ubiquinone oxidoreductase, 51kDa subunit, conserved site n/a  NADH:ubiquinase, 51kDa subunit, conserved site"
"ostta15g00540" " unnamed product"
"ostta15g00560" " Domain of unknown function DUF547"
"ostta15g00575" "  n/a  hypothetical protein"
"ostta15g00610" " Major facilitator superfamily domain, general substrate transporter"
"ostta15g00690" " SANT/Myb domain n/a  SANT/Myb domain"
"ostta15g00760" " Diphthamide synthesis, eukaryotic DPH1/archaeal DPH2 n/a  Diphthamide synthesisH1/archaeal DPH2"
"ostta15g00860" "  n/a  unnamed product"
"ostta15g00960" " unnamed product"
"ostta15g00990" " Photosystem I PsaH, reaction centre subunit VI"
"ostta15g01000" " Cryptochrome/DNA photolyase, class 1"
"ostta15g01020" " Oligosaccharide biosynthesis protein Alg14-like"
"ostta15g01030" " Zinc/iron permease"
"ostta15g01050" " Major facilitator superfamily domain, general substrate transporter"
"ostta15g01060" " Basic-leucine zipper domain"
"ostta15g01090" " Replication factor-A protein 1, N-terminal"
"ostta15g01105" " Chaperonin-like RbcX n/a  Chaperonin-like RbcX"
"ostta15g01120" " unnamed product"
"ostta15g01240" " Endonuclease/exonuclease/phosphatase"
"ostta15g01265" " Regulator of nonsense-mediated decay, UPF3 n/a  Regulator of nonsense-mediated"
"ostta15g01280" " unnamed product"
"ostta15g01325" "  n/a  hypothetical protein n/a  hypothetical protein"
"ostta15g01380" " Protein kinase-like domain"
"ostta15g01410" " Small GTPase superfamily, ARF/SAR type"
"ostta15g01420" " Serine/threonine-protein kinase, active site n/a  Serine/threonine-protein kina"
"ostta15g01480" " Cation-transporting P-type ATPase, subfamily IB"
"ostta15g01490" " unnamed product"
"ostta15g01510" " unnamed product"
"ostta15g01530" " unnamed product"
"ostta15g01700" " Urease alpha-subunit, N-terminal n/a  Urease alpha-subunit, N-terminal"
"ostta15g01710" " Sodium/solute symporter n/a  Sodium/solute symporter"
"ostta15g01720" " Urease accessory protein UreF"
"ostta15g01740" " HECT n/a  HECT"
"ostta15g01810" " P-loop containing nucleoside triphosphate hydrolase"
"ostta15g01900" " Tetratricopeptide repeat"
"ostta15g01940" " unnamed product"
"ostta15g01980" " Galactosyl transferase"
"ostta15g02235" " Oxoglutarate/iron-dependent dioxygenase n/a  Oxoglutarate/iron-dependent dioxyg"
"ostta15g02320" " RNA methyltransferase TrmH family"
"ostta15g02330" " Transcription initiation factor Rrn7 n/a  Transcription initiation factor Rrn7 ion initiation factor Rrn7 n/a  Transcription initiation factor Rrn7"
"ostta15g02350" " P-loop containing nucleoside triphosphate hydrolase"
"ostta15g02430" " unnamed product"
"ostta15g02440" "  n/a  unnamed product"
"ostta15g02480" " unnamed product"
"ostta15g02550" " Alcohol dehydrogenase superfamily, zinc-type"
"ostta15g02690" " unnamed product"
"ostta15g02800" " Leucine-rich repeat n/a  Leucine-rich repeat"
"ostta15g02820" " Origin recognition complex, subunit 2"
"ostta15g02830" " unnamed product"
"ostta15g02850" " Serine/threonine-protein kinase, active site"
"ostta15g02900" " Glycine cleavage H-protein, subgroup n/a  Glycine cleavage H-protein, subgroup"
"ostta15g02910" " unnamed product"
"ostta15g02930" " Peptidase S9A, prolyl oligopeptidase"
"ostta16g00020" " P-loop containing nucleoside triphosphate hydrolase"
"ostta16g00100" " Ribosomal RNA-processing protein 7"
"ostta16g00260" " HSP20-like chaperone"
"ostta16g00280" " unnamed product"
"ostta16g00390" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type n/a  Ribonucleoprotein LSyotic/archaea-type"
"ostta16g00470" " Glutathione S-transferase, N-terminal"
"ostta16g00480" " Pyruvate kinase, barrel"
"ostta16g00520" " 2-oxoglutarate dehydrogenase, E1 component n/a  2-oxoglutarate dehydrogenase, E"
"ostta16g00600" " Serine/threonine-protein kinase, active site"
"ostta16g00610" " Ribosomal RNA methyltransferase, Spb1, C-terminal n/a  Ribosomal RNA methyltranC-terminal"
"ostta16g00700" " Digestive organ expansion factor, predicted"
"ostta16g00770" " Ribosomal protein S6"
"ostta16g00790" " unnamed product"
"ostta16g00870" " PBS lyase HEAT-like repeat"
"ostta16g00880" " Nucleotide-binding, alpha-beta plait"
"ostta16g00950" " Smr protein/MutS2 C-terminal"
"ostta16g01010" " Acylneuraminate cytidylyltransferase"
"ostta16g01020" " Mitochondrial substrate/solute carrier"
"ostta16g01040" " Glycoside hydrolase, family 47"
"ostta16g01090" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta16g01140" " ABC transporter, conserved site n/a  ABC transporter, conserved site"
"ostta16g01145" " ABC transporter, conserved site n/a  ABC transporter, conserved site"
"ostta16g01150" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta16g01230" " Histone deacetylase superfamily"
"ostta16g01250" " Aminotransferase, class-II, pyridoxal-phosphate binding site"
"ostta16g01260" " Flavin amine oxidase n/a  Flavin amine oxidase"
"ostta16g01280" " Mago nashi protein"
"ostta16g01320" " Quinoprotein amine dehydrogenase, beta chain-like"
"ostta16g01330" " Uncharacterised protein family Ycf66"
"ostta16g01430" " unnamed product"
"ostta16g01440" " Protein kinase-like domain n/a  Protein kinase-like domain"
"ostta16g01460" " DnaJ domain"
"ostta16g01480" " Tetrapyrrole methylase, subdomain 1"
"ostta16g01490" " unnamed product"
"ostta16g01510" " unnamed product"
"ostta16g01570" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta16g01590" " ResB-like domain n/a  ResB-like domain"
"ostta16g01610" " Mitochondrial import protein TIM15"
"ostta16g01620" " Photosystem II PsbQ, oxygen evolving complex"
"ostta16g01710" " BTB/POZ-like"
"ostta16g01750" "' 5''-3'' exonuclease, C-terminal domain'"
"ostta16g01760" " Brix domain n/a  Brix domain"
"ostta16g01795" " Cytochrome c oxidase, subunit VIa n/a  Cytochrome c oxidase, subunit VIa"
"ostta16g01850" " Uncharacterised conserved protein UCP012318"
"ostta16g01860" " DNA polymerase beta-like, N-terminal domain"
"ostta16g01990" " Sel1-like"
"ostta16g02030" " Methylenetetrahydrofolate reductase"
"ostta16g02090" " Mpv17/PMP22"
"ostta16g02150" " Pyruvate phosphate dikinase, PEP/pyruvate-binding"
"ostta16g02260" " unnamed product"
"ostta16g02300" " Zinc/iron permease"
"ostta16g02320" " unnamed product"
"ostta16g02360" " unnamed product"
"ostta16g02410" " GINS complex, subunit Psf3"
"ostta16g02490" " Exportin/Importin, Cse1-like"
"ostta16g02500" " Protein of unknown function DUF726"
"ostta16g02580" " Cytochrome b5-like heme/steroid binding domain"
"ostta16g02690" " Rieske [2Fe-2S] iron-sulphur domain n/a  Rieske [2Fe-2S] iron-sulphur domain"
"ostta16g02720" " unnamed product"
"ostta17g00060" " Transcription initiation factor TAFII31 n/a  Transcription initiation factor TA"
"ostta17g00065" " Syntaxin/epimorphin, conserved site n/a  Syntaxin/epimorphin, conserved site"
"ostta17g00070" " Peptidyl-prolyl cis-trans isomerase, PpiC-type n/a  Peptidyl-prolyl cis-trans itype"
"ostta17g00130" " Uroporphyrinogen decarboxylase URO-D"
"ostta17g00140" " UVR domain"
"ostta17g00165" "  n/a  hypothetical protein"
"ostta17g00270" " ATP-dependent helicase, C-terminal"
"ostta17g00340" " unnamed product"
"ostta17g00380" " Ankyrin repeat"
"ostta17g00420" " unnamed product"
"ostta17g00500" " Pentatricopeptide repeat"
"ostta17g00560" " Serine/threonine-protein kinase, active site"
"ostta17g00570" " Photosystem I PsaG/PsaK protein n/a  Photosystem I PsaG/PsaK protein"
"ostta17g00580" " Zinc finger, RING/FYVE/PHD-type"
"ostta17g00610" " Transcription factor, SBP-box"
"ostta17g00780" " DEK, C-terminal"
"ostta17g00880" " unnamed product"
"ostta17g00920" " unnamed product"
"ostta17g00950" " CAAX amino terminal protease"
"ostta17g00990" " Cytochrome c oxidase, subunit VIb"
"ostta17g01080" " Glycosyltransferase, ALG3"
"ostta17g01120" " Interferon-induced protein 44 family"
"ostta17g01180" " unnamed product"
"ostta17g01200" " Clathrin adaptor, mu subunit, C-terminal"
"ostta17g01230" " Signal transduction histidine kinase-related protein, C-terminal"
"ostta17g01260" " unnamed product"
"ostta17g01410" " Glycosyl transferase, family 1"
"ostta17g01420" " Platelet-activating factor acetylhydrolase"
"ostta17g01460" " unnamed product"
"ostta17g01560" " unnamed product"
"ostta17g01630" " Protein of unknown function DUF938"
"ostta17g01640" " IKI3"
"ostta17g01750" " Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site"
"ostta17g01860" " Glycoside hydrolase, family 16"
"ostta17g01890" " Zinc finger, RING/FYVE/PHD-type n/a  Zinc finger, RING/FYVE/PHD-type"
"ostta17g02010" " Fatty acid desaturase, type 1"
"ostta17g02070" " Snf7"
