"geneID" "annotation"
"ostta11g02440" " Mitochondrial substrate/solute carrier"
"ostta11g02500" " Ribosomal protein L38e"
"ostta11g02510" " Nucleoside diphosphate kinase"
"ostta11g02520" " Protein of unknown function DUF833"
"ostta11g02560" " Aminoacyl-tRNA synthetase, class II D/K/N-like"
"ostta11g02580" " unnamed product"
"ostta11g02590" " unnamed product"
"ostta11g02610" " Zinc finger, RING-H2-type"
"ostta11g02630" " Acyl-CoA N-acyltransferase"
"ostta11g02870" " Tubby, C-terminal"
"ostta11g02880" " SET domain"
"ostta11g02960" " Eukaryotic/archaeal PrmC-related"
"ostta11g03030" " Saposin-like type B, 2"
"ostta11g03220" " Ribonuclease II/R"
"ostta11g03260" " EXS, C-terminal"
"ostta12g00030" " unnamed product"
"ostta12g00050" " Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Trse beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily n/a  Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily"
"ostta12g00130" " Mitochodrial transcription termination factor-related"
"ostta12g00140" " Nitrite/sulphite reductase iron-sulphur/siroheam-binding site"
"ostta12g00150" " 3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal"
"ostta12g00160" " Heat shock protein 70 family n/a  Heat shock protein 70 family"
"ostta12g00180" " Multi antimicrobial extrusion protein"
"ostta12g00190" " Thioredoxin-like fold"
"ostta12g00260" " UBA-like"
"ostta12g00290" " Hydroxy monocarboxylic acid anion dehydrogenase, HIBADH-type"
"ostta12g00350" " Helicase, C-terminal"
"ostta12g00410" " HSP40/DnaJ peptide-binding"
"ostta12g00440" " NADH-quinone oxidoreductase, chain G, C-terminal"
"ostta12g00570" " Zinc finger, RING/FYVE/PHD-type"
"ostta12g00610" " Surfeit locus 1/Shy1"
"ostta12g00620" " unnamed product"
"ostta12g00630" " Zinc finger, CCHC-type"
"ostta12g00770" " unnamed product"
"ostta12g00900" " Phosphomethylpyrimidine kinase type-1"
"ostta12g00910" " ABC transporter type 1, transmembrane domain"
"ostta12g00940" " Thiaminase-2/PQQ biosynthesis protein C"
"ostta12g00970" " unnamed product"
"ostta12g00990" " Histone core"
"ostta12g01010" " KOW"
"ostta12g01080" " unnamed product"
"ostta12g01130" " Syntaxin/epimorphin, conserved site"
"ostta12g01230" " Ferritin-like superfamily"
"ostta12g01290" " Rudiment single hybrid motif"
"ostta12g01400" " unnamed product"
"ostta12g01420" " Myb domain, plants"
"ostta12g01500" " Proteasome component PCI domain"
"ostta12g01610" " BolA protein"
"ostta12g01620" " Zinc finger, RING/FYVE/PHD-type"
"ostta12g01630" " NAD-dependent epimerase/dehydratase n/a  NAD-dependent epimerase/dehydratase"
"ostta12g01720" " WD40 repeat"
"ostta12g01760" " Taurine catabolism dioxygenase TauD/TfdA"
"ostta12g01800" " Putative thiol-disulphide oxidoreductase DCC"
"ostta12g01810" " Flavin monooxygenase-like"
"ostta12g01840" " unnamed product"
"ostta12g01910" " Heat shock protein 70 family"
"ostta12g02140" " Transcription factor IIS, N-terminal"
"ostta12g02270" " unnamed product"
"ostta12g02300" " RelA/SpoT"
"ostta12g02360" " Histidine kinase-like ATPase, ATP-binding domain n/a  Histidine kinase-like ATPg domain"
"ostta12g02370" " Spore coat protein CotH"
"ostta12g02450" " Ribosomal protein L13, eukaryotic/archaeal"
"ostta12g02490" " DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal"
"ostta12g02520" " Regulator of K+ conductance, N-terminal"
"ostta12g02530" " Zinc finger, RING/FYVE/PHD-type"
"ostta12g02610" " Shikimate dehydrogenase substrate binding, N-terminal"
"ostta12g02640" " KDPG/KHG aldolase"
"ostta12g02665" " hypothetical protein"
"ostta12g02680" " Ribosomal protein S19 conserved site"
"ostta12g02690" " Protein of unknown function DUF1350"
"ostta12g02770" " Small GTPase superfamily, ARF/SAR type"
"ostta12g02790" " BRCT domain"
"ostta12g02840" " Zinc finger, CW-type"
"ostta12g02850" " unnamed product"
"ostta12g02920" " Ribosomal protein L22e n/a  Ribosomal protein L22e"
"ostta12g02960" " Phosphoenolpyruvate carboxylase"
"ostta12g02970" " Fumarate lyase, conserved site"
"ostta12g02990" " Tetratricopeptide repeat"
"ostta12g03040" " Regulator of K+ conductance, C-terminal"
"ostta13g00010" " unnamed product"
"ostta13g00020" " Ubiquitin carboxyl-terminal hydrolases family 2"
"ostta13g00030" " P-loop containing nucleoside triphosphate hydrolase"
"ostta13g00040" " Ankyrin repeat"
"ostta13g00090" " ATPase, AAA-type, core"
"ostta13g00100" " Pyrroline-5-carboxylate reductase"
"ostta13g00120" " DNA topoisomerase, type IIA, subunit A/ C-terminal, alpha-beta"
"ostta13g00160" " NAD-dependent epimerase/dehydratase"
"ostta13g00170" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta13g00190" "' Pyridoxamine 5''-phosphate oxidase, probable FMN-dependent, Alr4036 family'"
"ostta13g00320" " UTP--glucose-1-phosphate uridylyltransferase"
"ostta13g00330" " Thioredoxin-like fold"
"ostta13g00360" " Metalloenzyme, LuxS/M16 peptidase-like"
"ostta13g00420" " Protein of unknown function UPF0301"
"ostta13g00500" " Domain of unknown function DUF1338"
"ostta13g00530" " ABC transporter, conserved site"
"ostta13g00550" " Phytanoyl-CoA dioxygenase"
"ostta13g00560" " unnamed product"
"ostta13g00570" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta13g00660" " unnamed product"
"ostta13g00680" " DnaJ domain"
"ostta13g00710" " HSP20-like chaperone"
"ostta13g00860" " S-adenosylmethionine decarboxylase subgroup"
"ostta13g00940" " unnamed product"
"ostta13g01020" " Major facilitator superfamily domain, general substrate transporter"
"ostta13g01040" " Cytochrome b5-like heme/steroid binding domain"
"ostta13g01130" " RmlC-like jelly roll fold"
"ostta13g01250" " unnamed product"
"ostta13g01270" " unnamed product"
"ostta13g01300" " Zinc finger, RING-CH-type"
"ostta13g01390" " P-loop containing nucleoside triphosphate hydrolase"
"ostta13g01420" " Bile acid:sodium symporter"
"ostta13g01460" " Pyruvate phosphate dikinase, PEP/pyruvate-binding"
"ostta13g01510" " G-protein beta WD-40 repeat"
"ostta13g01520" " Zinc finger, ZZ-type"
"ostta13g01600" " Translation initiation factor 1A eIF-1A"
"ostta13g01680" " DNA photolyase, class 2"
"ostta13g01690" " Nucleotide sugar dehydrogenase"
"ostta13g01700" " AIR synthase-related protein, C-terminal domain"
"ostta13g01730" " MaoC-like domain"
"ostta13g01760" " unnamed product"
"ostta13g01790" " unnamed product"
"ostta13g01800" " Equilibrative nucleoside transporter"
"ostta13g01850" " unnamed product"
"ostta13g01905" " hypothetical protein"
"ostta13g01940" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta13g01970" " Protein of unknown function DUF1126"
"ostta13g02000" " DNA-binding domain n/a  DNA-binding domain"
"ostta13g02070" " unnamed product"
"ostta13g02090" " Adrenodoxin-NADP+ reductase"
"ostta13g02200" " Amidohydrolase 1"
"ostta13g02310" " HSP20-like chaperone"
"ostta13g02330" " P-loop containing nucleoside triphosphate hydrolase"
"ostta13g02360" " Tafazzin"
"ostta13g02380" " Nucleotide-binding, alpha-beta plait n/a  Nucleotide-binding, alpha-beta plait"
"ostta13g02460" " Eukaryotic translation initiation factor 3 subunit E, N-terminal n/a  Eukaryotinitiation factor 3 subunit E, N-terminal"
"ostta13g02660" " Sulfotransferase"
"ostta13g02895" " Pentatricopeptide repeat"
"ostta13g02940" " Isocitrate dehydrogenase NADP-dependent"
"ostta13g02980" " Ribosome-associated, YjgA n/a  Ribosome-associated, YjgA"
"ostta13g03060" " Squalene/phytoene synthase n/a  Squalene/phytoene synthase"
"ostta14g00040" " Ankyrin repeat"
"ostta14g00055" "  n/a  hypothetical protein"
"ostta14g00066" "  n/a  hypothetical protein"
"ostta14g00110" " Ribosomal protein L10/acidic P0"
"ostta14g00130" " Histidine phosphatase superfamily, clade-1"
"ostta14g00230" " Mechanosensitive ion channel MscS, transmembrane-2"
"ostta14g00300" " Splicing factor motif"
"ostta14g00330" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta14g00360" " Thioredoxin, conserved site"
"ostta14g00430" " unnamed product"
"ostta14g00440" " Ribosomal protein L33, conserved site"
"ostta14g00470" " Magnesium transporter NIPA"
"ostta14g00590" " Ubiquitin-conjugating enzyme, E2"
"ostta14g00650" " SAM-dependent methyltransferase RsmI, conserved site n/a  SAM-dependent methylt, conserved site"
"ostta14g00660" " Ubiquitin-conjugating enzyme, active site"
"ostta14g00670" " Pentapeptide repeat"
"ostta14g00710" " Nucleotide-binding, alpha-beta plait n/a  Nucleotide-binding, alpha-beta plait"
"ostta14g00715" "  n/a  hypothetical protein"
"ostta14g00760" " Mog1/PsbP, alpha/beta/alpha sandwich"
"ostta14g00880" " Ribosomal protein S18"
"ostta14g00920" " Helicase, C-terminal"
"ostta14g00950" " Calcium/calmodulin-dependent/calcium-dependent protein kinase"
"ostta14g01150" " HAD-like domain n/a  HAD-like domain"
"ostta14g01170" " GroES-like"
"ostta14g01180" " Protein of unknown function DUF92, TMEM19 n/a  Protein of unknown function DUF9"
"ostta14g01260" " Protein of unknown function DUF3293"
"ostta14g01320" " Pectinacetylesterase"
"ostta14g01345" " HSP20-like chaperone n/a  HSP20-like chaperone"
"ostta14g01380" " C2 calcium-dependent membrane targeting n/a  C2 calcium-dependent membrane targ"
"ostta14g01390" " Thioredoxin-like fold"
"ostta14g01400" " Zinc finger, PHD-finger"
"ostta14g01440" " Peptidase M41, FtsH extracellular"
"ostta14g01485" " Ankyrin repeat n/a  Ankyrin repeat"
"ostta14g01520" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta14g01530" " Concanavalin A-like lectin/glucanase, subgroup"
"ostta14g01680" " ABC transporter, conserved site n/a  ABC transporter, conserved site"
"ostta14g01750" " N-acetyl-gamma-glutamyl-phosphate reductase, type 2"
"ostta14g01770" " unnamed product"
"ostta14g01790" " unnamed product"
"ostta14g01800" " Actin-related protein 2 Arp2"
"ostta14g01840" " Lysine-tRNA ligase, class II"
"ostta14g01850" " Ribosomal protein L31"
"ostta14g01880" " DNA-binding HORMA"
"ostta14g01940" " K Homology domain, type 1"
"ostta14g01970" " Thioredoxin-like fold"
"ostta14g01990" " Myc-type, basic helix-loop-helix bHLH domain"
"ostta14g02080" " Tim10/DDP family zinc finger"
"ostta14g02120" " Maf-like protein"
"ostta14g02200" " UbiA prenyltransferase family n/a  UbiA prenyltransferase family"
"ostta14g02290" " unnamed product"
"ostta14g02300" " Ribosomal protein L20"
"ostta14g02310" " Ribosomal protein S8e/ribosomal biogenesis NSA2"
"ostta14g02330" " Polycomb protein, VEFS-Box"
"ostta14g02410" " Platelet-activating factor acetylhydrolase n/a  Platelet-activating factor acet"
"ostta14g02430" " RZZ complex, subunit Zw10"
"ostta14g02540" " Cation/H+ exchanger"
"ostta14g02660" " Peptide chain release factor class I/class II"
"ostta14g02700" " Nucleolar protein 12 n/a  Nucleolar protein 12"
"ostta14g02730" "  n/a  unnamed product"
"ostta14g02770" " Ribosomal protein S13"
"ostta14g02780" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta14g02790" " unnamed product"
"ostta14g02880" " Yip1 domain n/a  Yip1 domain"
"ostta14g02890" " Isopentenyl-diphosphate delta-isomerase, type 1 n/a  Isopentenyl-diphosphate detype 1"
"ostta14g02935" " Zinc finger, C2H2-type matrin n/a  Zinc finger, C2H2-type matrin"
"ostta14g02940" " Zinc finger, C2H2-type matrin n/a  Zinc finger, C2H2-type matrin"
"ostta14g02945" " Ubiquitin-conjugating enzyme, active site n/a  Ubiquitin-conjugating enzyme, ac"
"ostta14g02960" " NLI interacting factor"
"ostta14g02970" " Isocitrate/isopropylmalate dehydrogenase, conserved site"
"ostta14g02980" " Ion transport 2"
"ostta14g03010" " BTB/POZ-like"
"ostta14g03020" " PIH"
"ostta15g00010" " G protein-coupled receptor GCR1 putative"
"ostta15g00045" " Ribosomal protein L37ae/L37e n/a  Ribosomal protein L37ae/L37e"
"ostta15g00080" " Translocation protein Sec63"
"ostta15g00150" " Nucleoside diphosphate kinase"
"ostta15g00160" " unnamed product"
"ostta15g00170" " Transcription factor TFIIB, conserved site"
"ostta15g00210" " Protein of unknown function DUF4598"
"ostta15g00220" " Putative rRNA methylase"
"ostta15g00240" " unnamed product"
"ostta15g00290" " Domain of unknown function DUF4050"
"ostta15g00310" " Low-density lipoprotein LDL receptor class A repeat"
"ostta15g00370" " unnamed product"
"ostta15g00375" " DNA-binding domain n/a  DNA-binding domain n/a  DNA-binding domain"
"ostta15g00450" " Ribonuclease II/R"
"ostta15g00600" " unnamed product"
"ostta15g00630" " Nucleoporin Nup120/160"
"ostta15g00700" "  n/a  unnamed product"
"ostta15g00800" " Nucleotide-binding, alpha-beta plait"
"ostta15g00810" " unnamed product"
"ostta15g00820" " Abscisic acid G-protein coupled receptor-like domain"
"ostta15g00880" " Metal-dependent hydrolase, composite domain"
"ostta15g00920" " JmjC domain"
"ostta15g00940" " Rossmann-like alpha/beta/alpha sandwich fold"
"ostta15g01060" " Basic-leucine zipper domain"
"ostta15g01075" "  n/a  hypothetical protein"
"ostta15g01105" " Chaperonin-like RbcX n/a  Chaperonin-like RbcX"
"ostta15g01130" " Autophagy-related protein 1010"
"ostta15g01140" " Cytochrome b5-like heme/steroid binding domain"
"ostta15g01160" " Ribosomal protein L18/L5"
"ostta15g01170" " Ribosomal protein L9, C-terminal n/a  Ribosomal protein L9, C-terminal"
"ostta15g01180" " Ribosomal protein L15, conserved site n/a  Ribosomal protein L15, conserved sit"
"ostta15g01200" " Serine/threonine-protein kinase, active site"
"ostta15g01270" " von Willebrand factor, type A n/a  von Willebrand factor, type A"
"ostta15g01330" " Major facilitator superfamily domain, general substrate transporter"
"ostta15g01340" " S-formylglutathione hydrolase"
"ostta15g01350" " Alcohol dehydrogenase superfamily, zinc-type"
"ostta15g01360" " TFIIH subunit TTDA/Tfb5"
"ostta15g01390" " unnamed product"
"ostta15g01440" " Basic-leucine zipper domain n/a  Basic-leucine zipper domain"
"ostta15g01460" " RNA-induced silencing complex, nuclease component Tudor-SN n/a  RNA-induced sil nuclease component Tudor-SN"
"ostta15g01540" " unnamed product"
"ostta15g01680" " Urease accessory protein UreD"
"ostta15g01690" " [NiFe]-hydrogenase/urease maturation factor, Ni2-binding GTPase"
"ostta15g01770" " Triose-phosphate transporter domain"
"ostta15g01800" " Thiolase-like, subgroup"
"ostta15g01860" " Vacuolar protein sorting-associate protein Vta1/Callose synthase, N-terminal do"
"ostta15g01900" " Tetratricopeptide repeat"
"ostta15g02010" " Ribosomal S24e conserved site"
"ostta15g02110" " Protein of unknown function DUF3429"
"ostta15g02120" " DnaJ domain n/a  DnaJ domain"
"ostta15g02130" " Domain of unknown function DUF625 n/a  Domain of unknown function DUF625"
"ostta15g02140" " unnamed product"
"ostta15g02160" " Domain of unknown function DUF4033"
"ostta15g02190" " unnamed product"
"ostta15g02220" " EB1, C-terminal"
"ostta15g02230" " Prolyl 4-hydroxylase, alpha subunit n/a  Prolyl 4-hydroxylase, alpha subunit"
"ostta15g02250" " Monooxygenase, FAD-binding"
"ostta15g02270" " unnamed product"
"ostta15g02280" " FF domain"
"ostta15g02290" " Ribosomal protein L10/L12 n/a  Ribosomal protein L10/L12"
"ostta15g02325" " K Homology domain, type 1 n/a  K Homology domain, type 1"
"ostta15g02330" " Transcription initiation factor Rrn7 n/a  Transcription initiation factor Rrn7 ion initiation factor Rrn7 n/a  Transcription initiation factor Rrn7"
"ostta15g02360" " Ribosomal protein S17"
"ostta15g02390" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta15g02450" " ABC transporter, conserved site n/a  ABC transporter, conserved site"
"ostta15g02490" " Peroxin-3"
"ostta15g02500" " Patatin/Phospholipase A2-related"
"ostta15g02570" " Nuclear condensin complex subunit 3, C-terminal domain n/a  Nuclear condensin c3, C-terminal domain"
"ostta15g02580" " Tetratricopeptide repeat-containing domain"
"ostta15g02590" " unnamed product"
"ostta15g02630" " Ankyrin repeat domain-containing protein 13"
"ostta15g02650" " unnamed product"
"ostta15g02700" " LPS-induced tumor necrosis factor alpha factor"
"ostta15g02740" " WD40 repeat"
"ostta15g02760" " Multiprotein bridging factor 1, N-terminal n/a  Multiprotein bridging factor 1,"
"ostta15g02795" " PDZ domain n/a  PDZ domain"
"ostta15g02805" " Domain of unknown function DUF1084 n/a  Domain of unknown function DUF1084"
"ostta15g02810" " Glutamate 5-kinase n/a  Glutamate 5-kinase"
"ostta15g02840" " P-loop containing nucleoside triphosphate hydrolase"
"ostta15g02860" " Protein of unknown function DUF3419"
"ostta15g02870" " Ribosomal protein L24e-related"
"ostta15g02875" " Thioredoxin-like fold n/a  Thioredoxin-like fold"
"ostta16g00070" " Ribosomal protein S27e, zinc-binding domain n/a  Ribosomal protein S27e, zinc-b/a  Ribosomal protein S27e, zinc-binding domain"
"ostta16g00080" " unnamed product"
"ostta16g00090" " Cadherin-like beta sandwich domain"
"ostta16g00110" " unnamed product"
"ostta16g00190" " RmlC-like jelly roll fold n/a  RmlC-like jelly roll fold n/a  RmlC-like jelly rmlC-like jelly roll fold"
"ostta16g00290" " Inorganic pyrophosphatase"
"ostta16g00340" " Lipopolysaccharide-modifying protein"
"ostta16g00350" " Oxoglutarate/iron-dependent dioxygenase"
"ostta16g00390" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type n/a  Ribonucleoprotein LSyotic/archaea-type"
"ostta16g00405" " Ribosomal protein L7/L12, C-terminal n/a  Ribosomal protein L7/L12, C-terminal"
"ostta16g00410" " unnamed product"
"ostta16g00530" " Ribosomal protein L14b/L23e"
"ostta16g00540" " CAAX amino terminal protease n/a  CAAX amino terminal protease n/a  CAAX amino se"
"ostta16g00545" " Adaptor protein complex, sigma subunit n/a  Adaptor protein complex, sigma subu"
"ostta16g00620" " MRG domain"
"ostta16g00640" " P-loop containing nucleoside triphosphate hydrolase"
"ostta16g00680" " unnamed product"
"ostta16g00700" " Digestive organ expansion factor, predicted"
"ostta16g00710" " Aminotransferases, class-I, pyridoxal-phosphate-binding site"
"ostta16g00800" " Lipopolysaccharide-modifying protein"
"ostta16g00840" " unnamed product"
"ostta16g00920" " EF-Hand 1, calcium-binding site"
"ostta16g00980" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta16g01050" " Serine/threonine-protein kinase, active site"
"ostta16g01070" " Origin recognition complex, subunit 3"
"ostta16g01100" " Glucose/ribitol dehydrogenase"
"ostta16g01140" " ABC transporter, conserved site n/a  ABC transporter, conserved site"
"ostta16g01160" " Protein of unknown function DUF98"
"ostta16g01190" " Enhancer of polycomb-like, N-terminal"
"ostta16g01210" " NOT2/NOT3/NOT5"
"ostta16g01230" " Histone deacetylase superfamily"
"ostta16g01255" " Plastid lipid-associated protein/fibrillin conserved domain n/a  Plastid lipid-ein/fibrillin conserved domain"
"ostta16g01270" " Thiamin pyrophosphokinase, catalytic domain"
"ostta16g01310" " unnamed product"
"ostta16g01330" " Uncharacterised protein family Ycf66"
"ostta16g01370" " Asparagine synthase"
"ostta16g01380" " unnamed product"
"ostta16g01400" " unnamed product"
"ostta16g01410" " Ribosomal protein L4/L1e, eukaryotic/archaeal, conserved site"
"ostta16g01430" " unnamed product"
"ostta16g01465" "  n/a  hypothetical protein"
"ostta16g01480" " Tetrapyrrole methylase, subdomain 1"
"ostta16g01520" " unnamed product"
"ostta16g01540" " Pyrimidine 5-nucleotidase"
"ostta16g01570" " Rubisco LS methyltransferase, substrate-binding domain"
"ostta16g01610" " Mitochondrial import protein TIM15"
"ostta16g01640" " Leucine-rich repeat n/a  Leucine-rich repeat"
"ostta16g01670" " Ribosomal protein L21e, conserved site n/a  Ribosomal protein L21e, conserved s"
"ostta16g01700" " Chaperonin Cpn10, conserved site n/a  Chaperonin Cpn10, conserved site"
"ostta16g01730" " Ribosomal protein S21e n/a  Ribosomal protein S21e n/a  Ribosomal protein S21e"
"ostta16g01740" " unnamed product"
"ostta16g01770" " Ribosomal protein L10/L12"
"ostta16g01790" " Mitochondrial substrate/solute carrier"
"ostta16g01795" " Cytochrome c oxidase, subunit VIa n/a  Cytochrome c oxidase, subunit VIa"
"ostta16g01810" " GPI inositol-deacylase PGAP1-like"
"ostta16g01840" " unnamed product"
"ostta16g01870" " unnamed product"
"ostta16g01890" " Ribosomal protein S5 domain 2-type fold, subgroup n/a  Ribosomal protein S5 dom, subgroup"
"ostta16g01940" " DNA mismatch repair protein MutS-homologue MSH6"
"ostta16g02015" " Cation-transporting P-type ATPase, C-terminal n/a  Cation-transporting P-type Aal"
"ostta16g02080" " Thiamine pyrophosphate enzyme, C-terminal TPP-binding n/a  Thiamine pyrophospharminal TPP-binding"
"ostta16g02110" "  n/a  unnamed product"
"ostta16g02120" " EGF-like, conserved site"
"ostta16g02130" " Concanavalin A-like lectin/glucanases superfamily"
"ostta16g02160" "  n/a  unnamed product"
"ostta16g02170" " unnamed product"
"ostta16g02180" " Adrenodoxin, iron-sulphur binding site"
"ostta16g02220" " Galactose-binding domain-like"
"ostta16g02230" " Clathrin adaptor, mu subunit, C-terminal"
"ostta16g02240" " Ankyrin repeat n/a  Ankyrin repeat"
"ostta16g02280" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta16g02330" " Double-stranded RNA-binding domain"
"ostta16g02340" " Choline transporter-like n/a  Choline transporter-like"
"ostta16g02390" " Zinc finger, C2H2-type matrin"
"ostta16g02420" " TatD family n/a  TatD family"
"ostta16g02460" " unnamed product"
"ostta16g02520" " Kelch-type beta propeller"
"ostta16g02535" " Tetratricopeptide repeat n/a  Tetratricopeptide repeat"
"ostta16g02610" " NADH:ubiquinone oxidoreductase, 17.2kDa subunit"
"ostta16g02670" "  n/a  unnamed product"
"ostta16g02677" "  n/a  hypothetical protein"
"ostta16g02690" " Rieske [2Fe-2S] iron-sulphur domain n/a  Rieske [2Fe-2S] iron-sulphur domain"
"ostta16g02700" " unnamed product"
"ostta17g00067" " Histone-fold n/a  Histone-fold"
"ostta17g00200" " Molybdopterin biosynthesis MoaE"
"ostta17g00210" " Pseudouridine synthase, RsuA/RluB/E/F, conserved site"
"ostta17g00230" " unnamed product"
"ostta17g00300" " Alcohol dehydrogenase superfamily, zinc-type   Alcohol dehydrogenase superfamila  Alcohol dehydrogenase superfamily, zinc-type"
"ostta17g00360" " Ribosomal protein L27"
"ostta17g00380" " Ankyrin repeat"
"ostta17g00390" " Pseudouridine synthase, RluC/RluD, conserved site"
"ostta17g00440" " unnamed product"
"ostta17g00460" " Ankyrin repeat"
"ostta17g00470" " UAA transporter"
"ostta17g00500" " Pentatricopeptide repeat"
"ostta17g00510" " Arsenite methyltransferase"
"ostta17g00560" " Serine/threonine-protein kinase, active site"
"ostta17g00660" " unnamed product"
"ostta17g00690" " WD40 repeat"
"ostta17g00730" " unnamed product"
"ostta17g00750" " unnamed product"
"ostta17g00790" " Drug/metabolite transporter n/a  Drug/metabolite transporter"
"ostta17g00800" " HSP20-like chaperone n/a  HSP20-like chaperone"
"ostta17g00820" " Ribosomal protein, zinc-binding domain n/a  Ribosomal protein, zinc-binding dom"
"ostta17g00920" " unnamed product"
"ostta17g00960" " Like-Sm LSM domain"
"ostta17g00970" " 4Fe-4S ferredoxin, iron-sulphur binding, conserved site"
"ostta17g01010" " 6-phosphogluconolactonase, DevB-type"
"ostta17g01035" " Cytochrome c-like domain n/a  Cytochrome c-like domain"
"ostta17g01050" " unnamed product"
"ostta17g01060" " PUB domain"
"ostta17g01110" " Nucleotide-binding, alpha-beta plait"
"ostta17g01140" " unnamed product"
"ostta17g01220" " Tetratricopeptide repeat"
"ostta17g01260" " unnamed product"
"ostta17g01270" " Ribosomal protein S4e"
"ostta17g01280" " Transaldolase"
"ostta17g01320" " unnamed product"
"ostta17g01350" " Ribosomal protein S5, N-terminal, conserved site n/a  Ribosomal protein S5, N-tved site"
"ostta17g01355" "  n/a  hypothetical protein"
"ostta17g01365" "  n/a  hypothetical protein"
"ostta17g01370" " Small GTPase superfamily, ARF/SAR type"
"ostta17g01390" " Clp protease proteolytic subunit /Translocation-enhancing protein TepA"
"ostta17g01520" " DnaJ domain"
"ostta17g01560" " unnamed product"
"ostta17g01570" " Thioredoxin-like fold"
"ostta17g01580" " unnamed product"
"ostta17g01640" " IKI3"
"ostta17g01710" " Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain"
"ostta17g01720" " Zinc finger, C3HC-like"
"ostta17g01740" " unnamed product"
"ostta17g01790" " unnamed product"
"ostta17g01800" " Quinolinate synthetase A"
"ostta17g01870" " Ribosomal protein L30e"
"ostta17g01880" " Alpha/beta hydrolase fold-1"
"ostta17g01890" " Zinc finger, RING/FYVE/PHD-type n/a  Zinc finger, RING/FYVE/PHD-type"
"ostta17g01900" " Domain of unknown function DUF4200"
"ostta17g02007" " Ankyrin repeat n/a  Ankyrin repeat"
"ostta17g02010" " Fatty acid desaturase, type 1"
"ostta17g02020" " DNA methylase, N-6 adenine-specific, conserved site"
"ostta17g02030" " Heat shock protein 70 family n/a  Heat shock protein 70 family"
"ostta17g02075" " Plant specific eukaryotic initiation factor 4B n/a  Plant specific eukaryotic ir 4B"
"ostta17g02100" " unnamed product"
"ostta17g02230" " Protein of unknown function DUF3411, plant"
"ostta17g02250" " Protein of unknown function DUF819"
"ostta17g02270" " Dynein light chain-related n/a  Dynein light chain-related"
"ostta17g02290" " Ribose 5-phosphate isomerase, type A"
"ostta17g02305" " DeoxyUTP pyrophosphatase n/a  DeoxyUTP pyrophosphatase"
"ostta17g02350" " Alpha-hydroxy acid dehydrogenase, FMN-dependent"
"ostta17g02390" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta17g02400" " unnamed product"
"ostta18g00040" " RmlC-like jelly roll fold"
"ostta18g00100" " Tryptophan/tyrosine permease"
"ostta18g00170" " Zinc finger, CCCH-type"
"ostta18g00190" " unnamed product"
"ostta18g00235" "  n/a  hypothetical protein"
"ostta18g00245" " Magnesium-dependent phosphatase-1, eukaryotic/arcaheal type n/a  Magnesium-depese-1, eukaryotic/arcaheal type"
"ostta18g00320" " RAP domain n/a  RAP domain"
"ostta18g00330" "  n/a  unnamed product"
"ostta18g00350" " unnamed product"
"ostta18g00380" " Domain of unknown function DUF262"
"ostta18g00430" " K Homology domain, type 1"
"ostta18g00470" " unnamed product"
"ostta18g00480" " Phenylalanyl-tRNA synthetase, class IIc, beta subunit, archae/euk cytosolic"
"ostta18g00540" " unnamed product"
"ostta18g00600" " WASH complex, subunit CCDC53"
"ostta18g00640" " unnamed product"
"ostta18g00650" "  n/a  unnamed product"
"ostta18g00660" " Pentapeptide repeat"
"ostta18g00680" " Pseudouridine synthase I, TruA"
"ostta18g00720" " EF-Hand 1, calcium-binding site"
"ostta18g00760" " NYN domain, limkain-b1-type n/a  NYN domain, limkain-b1-type"
"ostta18g00780" " Protein of unknown function DUF2037"
"ostta18g00790" " Uncharacterised protein family UPF0172"
"ostta18g00810" " Membrane bound O-acyl transferase, MBOAT"
"ostta18g00870" " unnamed product"
"ostta18g00900" " Glutamine amidotransferase"
"ostta18g01040" " P-loop containing nucleoside triphosphate hydrolase"
"ostta18g01050" " Zinc finger, RING/FYVE/PHD-type"
"ostta18g01080" " Ion transport 2"
"ostta18g01270" " unnamed product"
"ostta18g01310" " ABC transporter, conserved site n/a  ABC transporter, conserved site"
