"geneID" "annotation"
"ostta16g02240" " Ankyrin repeat n/a  Ankyrin repeat"
"ostta16g02270" " Transmembrane receptor, eukaryota"
"ostta16g02330" " Double-stranded RNA-binding domain"
"ostta16g02340" " Choline transporter-like n/a  Choline transporter-like"
"ostta16g02380" " unnamed product"
"ostta16g02480" " Glycosyl transferase, family 1"
"ostta16g02510" " FERM/acyl-CoA-binding protein, 3-helical bundle n/a  FERM/acyl-CoA-binding protbundle"
"ostta16g02530" " Cation/H+ exchanger n/a  Cation/H+ exchanger"
"ostta16g02680" " Conserved oligomeric Golgi complex subunit 5 n/a  Conserved oligomeric Golgi co"
"ostta16g02700" " unnamed product"
"ostta17g00067" " Histone-fold n/a  Histone-fold"
"ostta17g00210" " Pseudouridine synthase, RsuA/RluB/E/F, conserved site"
"ostta17g00220" " Zinc finger, RING/FYVE/PHD-type"
"ostta17g00360" " Ribosomal protein L27"
"ostta17g00530" " Zinc finger, DHHC-type, palmitoyltransferase"
"ostta17g00550" " P-loop containing nucleoside triphosphate hydrolase"
"ostta17g00630" " unnamed product"
"ostta17g00680" " Pseudouridine synthase, RluC/RluD, conserved site"
"ostta17g00690" " WD40 repeat"
"ostta17g00700" "  n/a  unnamed product"
"ostta17g00720" " D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding"
"ostta17g00850" " BSD"
"ostta17g00900" " unnamed product"
"ostta17g00930" " unnamed product"
"ostta17g00940" " Domain of unknown function DUF221"
"ostta17g00960" " Like-Sm LSM domain"
"ostta17g00980" " Adaptor protein complex, sigma subunit"
"ostta17g01040" " HCaRG"
"ostta17g01050" " unnamed product"
"ostta17g01110" " Nucleotide-binding, alpha-beta plait"
"ostta17g01140" " unnamed product"
"ostta17g01240" " Cyclin-like"
"ostta17g01270" " Ribosomal protein S4e"
"ostta17g01320" " unnamed product"
"ostta17g01370" " Small GTPase superfamily, ARF/SAR type"
"ostta17g01380" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta17g01450" " Cytochrome c/c1 haem-lyase"
"ostta17g01590" " unnamed product"
"ostta17g01660" " YEATS"
"ostta17g01690" " Protein of unknown function DUF1997"
"ostta17g01700" " Zinc finger, RING/FYVE/PHD-type"
"ostta17g01780" " Serine acetyltransferase, N-terminal"
"ostta17g01880" " Alpha/beta hydrolase fold-1"
"ostta17g02008" " UAA transporter n/a  UAA transporter"
"ostta17g02060" "  n/a  unnamed product"
"ostta17g02110" " Transcriptional coactivator/pterin dehydratase"
"ostta17g02180" " unnamed product"
"ostta17g02210" " unnamed product"
"ostta17g02230" " Protein of unknown function DUF3411, plant"
"ostta17g02270" " Dynein light chain-related n/a  Dynein light chain-related"
"ostta17g02290" " Ribose 5-phosphate isomerase, type A"
"ostta17g02320" " P-loop containing nucleoside triphosphate hydrolase"
"ostta17g02330" " Endonuclease/exonuclease/phosphatase n/a  Endonuclease/exonuclease/phosphatase"
"ostta17g02340" " ChaC-like protein"
"ostta17g02350" " Alpha-hydroxy acid dehydrogenase, FMN-dependent"
"ostta18g00010" " unnamed product"
"ostta18g00020" " Methyltransferase FkbM n/a  Methyltransferase FkbM"
"ostta18g00040" " RmlC-like jelly roll fold"
"ostta18g00050" "  n/a  SET domain"
"ostta18g00060" " Thioredoxin-like fold"
"ostta18g00070" " dTDP-4-dehydrorhamnose reductase"
"ostta18g00120" " GTP-binding protein TrmE/Glycine cleavage system T protein, domain 1"
"ostta18g00180" " Restriction endonuclease  type II-like"
"ostta18g00190" " unnamed product"
"ostta18g00200" " Pyridine nucleotide-disulphide oxidoreductase, class-II, active site"
"ostta18g00210" " Post-SET domain n/a  Post-SET domain"
"ostta18g00245" " Magnesium-dependent phosphatase-1, eukaryotic/arcaheal type n/a  Magnesium-depese-1, eukaryotic/arcaheal type"
"ostta18g00250" " WD40 repeat n/a  WD40 repeat"
"ostta18g00270" " unnamed product"
"ostta18g00280" " tRNA guanine-N-7 methyltransferase n/a  tRNA guanine-N-7 methyltransferase"
"ostta18g00300" " Acyl-CoA N-acyltransferase"
"ostta18g00380" " Domain of unknown function DUF262"
"ostta18g00490" " HAS subgroup"
"ostta18g00520" " EF-Hand 1, calcium-binding site n/a  EF-Hand 1, calcium-binding site"
"ostta18g00690" " Voltage-dependent channel, four helix bundle domain"
"ostta18g00830" " Exodeoxyribonuclease III xth"
"ostta18g01300" " Choline transporter-like"
"ostta18g01320" " Fumarate lyase n/a  Fumarate lyase"
"ostta18g01410" " HD/PDEase domain"
"ostta18g01430" " unnamed product"
"ostta18g01440" " Replication factor A, C-terminal n/a  Replication factor A, C-terminal"
"ostta18g01510" " ABC/ECF transporter, transmembrane component"
"ostta18g01600" " unnamed product"
"ostta18g01670" " unnamed product"
"ostta18g01760" " Homeobox domain"
"ostta18g01830" " unnamed product"
"ostta18g01840" " unnamed product"
"ostta18g01865" " Uncharacterised domain SAYSvFN"
"ostta18g01880" " Ribulose bisphosphate carboxylase, small chain"
"ostta18g01890" " Ribulose bisphosphate carboxylase, small chain"
"ostta18g01900" " unnamed product"
"ostta18g01930" " Cytochrome b5-like heme/steroid binding domain"
"ostta19g00075" " hypothetical protein"
"ostta19g00180" " unnamed product"
"ostta19g00260" " unnamed product"
"ostta19g00280" " Methyltransferase FkbM"
"ostta19g00400" " Triose-phosphate transporter domain"
"ostta19g00480" " Glycosyl transferase, family 25"
"ostta19g00490" " Triose-phosphate transporter domain"
"ostta19g00660" " Bacterial surface protein 26-residue repeat"
"ostta20g00030" " Ankyrin repeat"
"ostta20g00070" " Transcription factor, SBP-box"
"ostta20g00190" " unnamed product"
"ostta20g00230" " SAP domain"
"ostta20g00250" " unnamed product"
"ostta20g00310" " unnamed product"
"ostta20g00400" " unnamed product"
"ostta20g00520" " unnamed product"
"ostta20g00600" " Pseudouridine synthase I, TruA"
"ostta20g00620" " Bestrophin/UPF0187"
"ostta20g00630" " ARP2/3 complex, 21kDa subunit p21-Arc"
"ostta20g00670" " unnamed product"
"ostta20g00720" " FERM/acyl-CoA-binding protein, 3-helical bundle"
"ostta20g00780" " unnamed product"
"ostta20g00790" " Calcium/calmodulin-dependent/calcium-dependent protein kinase"
"ostta20g00820" " Ankyrin repeat"
