"geneID" "annotation"
"ostta07g03550" " Tryptophan synthase beta subunit-like PLP-dependent enzymes superfamily"
"ostta07g03560" " Tetratricopeptide repeat-containing domain"
"ostta07g03630" " Phytanoyl-CoA dioxygenase"
"ostta07g03635" " Deoxyhypusine synthase"
"ostta07g03700" " Deoxyhypusine synthase"
"ostta07g03740" " G-protein beta WD-40 repeat"
"ostta07g03810" " UBA-like"
"ostta07g03830" " Nuclear protein DGCR14"
"ostta07g03850" " TMS membrane protein/tumour differentially expressed protein"
"ostta07g03890" " HAD-superfamily hydrolase, subfamily IB, PSPase-like"
"ostta07g03950" " EGF-like, conserved site"
"ostta07g03960" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta07g04000" " MIF4-like, type 1/2/3"
"ostta07g04020" " GTP-binding protein Obg/CgtA"
"ostta07g04040" " Nrap protein"
"ostta07g04090" " unnamed product"
"ostta07g04170" " ROK"
"ostta07g04250" " Kelch-type beta propeller"
"ostta07g04270" " Serine/threonine-protein kinase, active site"
"ostta07g04280" " unnamed product"
"ostta07g04300" " P-loop containing nucleoside triphosphate hydrolase"
"ostta07g04310" " Nucleotide-binding, alpha-beta plait"
"ostta07g04320" " Basic-leucine zipper domain"
"ostta07g04430" " unnamed product"
"ostta07g04450" " Ribosomal protein L18, bacterial-type"
"ostta07g04490" " unnamed product"
"ostta07g04510" " Phosphatidate cytidylyltransferase"
"ostta07g04590" " Replication termination factor 2, RING-finger"
"ostta07g04610" " unnamed product"
"ostta07g04630" " unnamed product"
"ostta07g04640" " Serine acetyltransferase, N-terminal"
"ostta07g04660" " Ribosomal RNA assembly KRR1"
"ostta07g04730" " Plastid lipid-associated protein/fibrillin conserved domain"
"ostta07g04760" " unnamed product"
"ostta08g00120" " unnamed product"
"ostta08g00230" " Bestrophin/UPF0187"
"ostta08g00240" " ATP-dependent helicase, C-terminal"
"ostta08g00260" " Short-chain dehydrogenase/reductase SDR"
"ostta08g00280" " unnamed product"
"ostta08g00320" " Endonuclease/exonuclease/phosphatase"
"ostta08g00330" " Serine/threonine-specific protein phosphatase/bis5-nucleosyl-tetraphosphatase"
"ostta08g00410" " Eukaryotic translation initiation factor 3 subunit D n/a  Eukaryotic translatioctor 3 subunit D"
"ostta08g00470" " Glutathione peroxidase"
"ostta08g00480" " NOSIC"
"ostta08g00490" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta08g00500" " unnamed product"
"ostta08g00510" " Thioredoxin-like fold"
"ostta08g00520" " Ankyrin repeat"
"ostta08g00530" " Insulin-like growth factor binding protein, N-terminal"
"ostta08g00640" " EAP30"
"ostta08g00650" " RNA polymerase II, Rpb4, core"
"ostta08g00670" " unnamed product"
"ostta08g00755" " hypothetical protein"
"ostta08g00760" " Protein of unknown function DUF1415"
"ostta08g00780" " Protein kinase-like domain"
"ostta08g00790" " Spc97/Spc98"
"ostta08g00800" " Armadillo-type fold"
"ostta08g00810" " unnamed product"
"ostta08g00820" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta08g00900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g00940" " Methyltransferase type 11"
"ostta08g00980" " Rudiment single hybrid motif"
"ostta08g01000" " tRNA-dihydrouridine synthase, conserved site"
"ostta08g01040" " Pseudouridine synthase II"
"ostta08g01050" " Domain of unknown function DUF3883"
"ostta08g01070" " Armadillo-type fold"
"ostta08g01150" " Transcription factor jumonji, JmjN"
"ostta08g01155" " hypothetical protein"
"ostta08g01160" " unnamed product"
"ostta08g01200" " Ribosomal protein S35, mitochondrial"
"ostta08g01290" " Phospholipase C, phosphatidylinositol-specific, Y domain"
"ostta08g01340" " Helicase, C-terminal"
"ostta08g01350" " DnaJ-like protein C11, C-terminal"
"ostta08g01400" " G-protein beta WD-40 repeat"
"ostta08g01420" " RNA C5-cytosine methyltransferase"
"ostta08g01430" " Ribosomal protein L34, conserved site"
"ostta08g01480" " Zinc finger, RanBP2-type"
"ostta08g01490" " Heat shock protein DnaJ, cysteine-rich domain"
"ostta08g01530" " tRNA/rRNA methyltransferase, SpoU"
"ostta08g01560" " Cytochrome P450, E-class, group I"
"ostta08g01630" " Surfeit locus 2"
"ostta08g01650" " GHMP kinase, C-terminal domain"
"ostta08g01670" " WD40 repeat"
"ostta08g01680" " unnamed product"
"ostta08g01690" " Armadillo-type fold"
"ostta08g01700" " DTW"
"ostta08g01740" " Arginine-tRNA ligase, class Ia n/a  Arginine-tRNA ligase, class Ia"
"ostta08g01780" "' 4''-phosphopantetheinyl transferase superfamily'"
"ostta08g01800" " DNA recombination/repair protein RecA, monomer-monomer interface"
"ostta08g01810" " unnamed product"
"ostta08g01830" " Ribosomal protein S27/S33, mitochondrial"
"ostta08g01880" " Zinc finger, CCCH-type"
"ostta08g01895" " FAD synthetase"
"ostta08g01900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g01910" " Histone core"
"ostta08g01920" " Histone core"
"ostta08g01940" " Acyl-CoA N-acyltransferase"
"ostta08g01950" " Zinc finger, PHD-finger"
"ostta08g01970" " RAP domain"
"ostta08g01990" " unnamed product"
"ostta08g02000" " unnamed product"
"ostta08g02110" " Transmembrane protein 194"
"ostta08g02120" " G-protein beta WD-40 repeat"
"ostta08g02170" " unnamed product"
"ostta08g02180" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g02250" " Protein of unknown function DUF3411, plant"
"ostta08g02260" " unnamed product"
"ostta08g02330" " unnamed product"
"ostta08g02370" " Cyclin, N-terminal"
"ostta08g02400" " unnamed product"
"ostta08g02410" " UBA-like"
"ostta08g02420" " Armadillo-type fold"
"ostta08g02450" " Zinc/iron permease"
"ostta08g02510" " Carbamoyl-phosphate synthase large subunit, CPSase domain"
"ostta08g02520" " unnamed product"
"ostta08g02530" " Mss4-like"
"ostta08g02570" " Small GTPase superfamily, Rho type"
"ostta08g02580" " Mediator complex, subunit Med10"
"ostta08g02610" " Integrase-like, catalytic core"
"ostta08g02620" " F-box domain"
"ostta08g02660" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta08g02680" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta08g02700" " Vitamin B6 photo-protection and homoeostasis"
"ostta08g02710" " unnamed product"
"ostta08g02720" " NADP-dependent oxidoreductase domain"
"ostta08g02860" " unnamed product"
"ostta08g02870" " DHBP synthase RibB-like alpha/beta domain"
"ostta08g02900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g02920" " Chorismate mutase, AroQ class, eukaryotic type"
"ostta08g02930" " Ribosomal RNA adenine methylase transferase, conserved site"
"ostta08g02990" " Nucleotide-binding, alpha-beta plait"
"ostta08g03040" " Acyl-CoA N-acyltransferase"
"ostta08g03050" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g03070" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g03090" " Small-subunit processome, Utp12"
"ostta08g03130" " unnamed product"
"ostta08g03140" " unnamed product"
"ostta08g03200" " LETM1-like"
"ostta08g03230" " Helicase, C-terminal"
"ostta08g03270" " Lipase, class 3"
"ostta08g03350" " Activator of Hsp90 ATPase, N-terminal"
"ostta08g03370" " unnamed product"
"ostta08g03380" " Reticulon"
"ostta08g03410" " Oxoglutarate/iron-dependent dioxygenase"
"ostta08g03460" " Ribonuclease H1, N-terminal"
"ostta08g03510" " Phosphorylated CTD interacting factor 1, WW domain"
"ostta08g03520" " Peptidase M24, methionine aminopeptidase"
"ostta08g03540" " unnamed product"
"ostta08g03550" " Mitochondrial import inner membrane translocase subunit Tim8"
"ostta08g03560" " FAM173 family"
"ostta08g03580" " Pyridine nucleotide-disulphide oxidoreductase, FAD/NADP-binding domain"
"ostta08g03590" " tRNA-dihydrouridine synthase, conserved site"
"ostta08g03620" " HPP"
"ostta08g03630" " Oxysterol-binding protein"
"ostta08g03640" " unnamed product"
"ostta08g03670" " Helicase, C-terminal"
"ostta08g03690" " Adenosine deaminase/editase"
"ostta08g03720" " S-adenosyl-L-methionine-dependent methyltransferase, MraW, recognition domain"
"ostta08g03770" " Aminoacyl-tRNA synthetase, class Ia"
"ostta08g03840" " Cleavage/polyadenylation specificity factor subunit 5"
"ostta08g03860" " Glycoside hydrolase, superfamily"
"ostta08g03890" " unnamed product"
"ostta08g03950" " unnamed product"
"ostta08g03990" " SNF2-related"
"ostta08g04000" " Protein of unknown function DUF4870"
"ostta08g04070" " Carotenoid oxygenase"
"ostta08g04080" " Pre-mRNA-splicing factor  Cwf15/Cwc15"
"ostta08g04210" " GTP-binding protein, ribosome biogenesis, YsxC"
"ostta08g04220" " Aspartic peptidase"
"ostta08g04250" " Zinc finger, CCHC-type"
"ostta08g04260" " P-loop containing nucleoside triphosphate hydrolase"
"ostta08g04290" " CBS domain"
"ostta09g00010" " unnamed product"
"ostta09g00040" " 26S proteasome non-ATPase regulatory subunit Rpn12"
"ostta09g00070" " RNA polymerase II, Rpb4, core"
"ostta09g00080" " unnamed product"
"ostta09g00180" " DNA glycosylase"
"ostta09g00230" " Histone deacetylase superfamily"
"ostta09g00270" " unnamed product"
"ostta09g00290" "' tRNA cytidine/uridine-2''-O--methyltransferase'"
"ostta09g00310" " Scavenger mRNA decapping enzyme DcpS/DCS2"
"ostta09g00350" " Ankyrin repeat"
"ostta09g00360" " P-loop containing nucleoside triphosphate hydrolase n/a  P-loop containing nuclhate hydrolase"
"ostta09g00410" " Transcription factor  Iwr1"
"ostta09g00510" " Ubiquitin-conjugating enzyme, active site"
"ostta09g00550" " Domain of unknown function DUF1990"
"ostta09g00570" " Calcium release-activated calcium channel protein"
"ostta09g00580" " ATPase, F1 complex, delta/epsilon subunit"
"ostta09g00620" " Oxoglutarate/iron-dependent dioxygenase"
"ostta09g00630" " Histone-fold"
"ostta09g00650" " Zinc finger, HIT-type n/a  Zinc finger, HIT-type"
"ostta09g00710" " hypothetical protein n/a  unnamed product"
"ostta09g00760" " Pentatricopeptide repeat"
"ostta09g00785" " hypothetical protein"
"ostta09g00820" " Ribosomal RNA adenine methylase transferase, conserved site"
"ostta09g00840" " unnamed product"
"ostta09g00850" " unnamed product"
"ostta09g00860" " G10 protein"
"ostta09g00880" " Ubiquinone biosynthesis O-methyltransferase"
"ostta09g00930" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta09g00950" " unnamed product"
"ostta09g00975" " hypothetical protein"
"ostta09g00990" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g01020" " WW domain"
"ostta09g01040" " Tetratricopeptide repeat n/a  Tetratricopeptide repeat"
"ostta09g01120" " Nucleotide-binding, alpha-beta plait"
"ostta09g01140" " unnamed product"
"ostta09g01150" " SNF2-related"
"ostta09g01190" " unnamed product"
"ostta09g01210" " Pseudouridine synthase TruD, conserved site"
"ostta09g01220" " unnamed product"
"ostta09g01280" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g01300" " Armadillo-type fold"
"ostta09g01370" " Prefoldin subunit 2"
"ostta09g01460" " unnamed product"
"ostta09g01480" " Leucine-rich repeat"
"ostta09g01490" " Ubiquitin interacting motif n/a  Ubiquitin interacting motif"
"ostta09g01530" " ATPase, V1/A1 complex, subunit E"
"ostta09g01560" " GC-rich sequence DNA-binding factor domain"
"ostta09g01580" " Formiminotransferas, N- and C-terminal subdomains"
"ostta09g01615" " ABC-2 type transporter"
"ostta09g01680" " Short-chain dehydrogenase/reductase SDR"
"ostta09g01730" " Ubiquitin supergroup"
"ostta09g01760" " Restriction endonuclease  type II-like"
"ostta09g01780" " Helicase, C-terminal n/a  Helicase, C-terminal"
"ostta09g01820" " unnamed product"
"ostta09g01850" " unnamed product"
"ostta09g01900" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g01910" " MORN motif"
"ostta09g01920" " unnamed product"
"ostta09g01940" " Immunoglobulin E-set"
"ostta09g01960" " unnamed product"
"ostta09g01990" " Cleft lip and palate transmembrane 1"
"ostta09g02040" " unnamed product"
"ostta09g02090" " Methyltransferase domain"
"ostta09g02100" " Phosphoribosyltransferase domain"
"ostta09g02170" " 26S proteasome, regulatory subunit Rpn7"
"ostta09g02180" " tRNA/rRNA methyltransferase, SpoU"
"ostta09g02240" " Target SNARE coiled-coil domain"
"ostta09g02275" " Pseudouridine synthase, RsuA/RluB/C/D/E/F"
"ostta09g02310" " O-acyltransferase, WSD1, N-terminal"
"ostta09g02350" " Alcohol dehydrogenase superfamily, zinc-type"
"ostta09g02370" " unnamed product"
"ostta09g02470" " Rad1/Rec1/Rad17"
"ostta09g02530" " GNS1/SUR4 membrane protein"
"ostta09g02570" " Co-chaperone Hsc20"
"ostta09g02590" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta09g02620" " Nucleic acid-binding, OB-fold"
"ostta09g02680" " Tetratricopeptide repeat"
"ostta09g02690" " Dihydroneopterin aldolase"
"ostta09g02730" " RNA C5-cytosine methyltransferase"
"ostta09g02760" " Class II aldolase/adducin N-terminal"
"ostta09g02790" "' 3''-5'' exonuclease domain'"
"ostta09g02810" " Restriction endonuclease  type II-like"
"ostta09g02830" " Zinc finger, MYND-type"
"ostta09g02870" " unnamed product"
"ostta09g02890" " Zinc finger, RING-CH-type"
"ostta09g02910" " unnamed product"
"ostta09g02920" " unnamed product"
"ostta09g02930" " Helicase, C-terminal"
"ostta09g02955" " Clp protease proteolytic subunit /Translocation-enhancing protein TepA"
"ostta09g02960" " Choline transporter-like"
"ostta09g02970" " unnamed product"
"ostta09g03010" " Methyltransferase type 12"
"ostta09g03080" " NIF system FeS cluster assembly, NifU, C-terminal"
"ostta09g03090" " Ankyrin repeat"
"ostta09g03130" " Surfeit locus 6"
"ostta09g03140" " Spc97/Spc98"
"ostta09g03180" " Ribosomal protein S7e"
"ostta09g03190" " ABC transporter, conserved site"
"ostta09g03210" " Lecithin:cholesterol/phospholipid:diacylglycerol acyltransferase"
"ostta09g03225" " Ankyrin repeat"
"ostta09g03240" " Tetratricopeptide repeat"
"ostta09g03250" " EF-Hand 1, calcium-binding site"
"ostta09g03260" " WD40/YVTN repeat-like-containing domain"
"ostta09g03270" " unnamed product"
"ostta09g03280" " Major facilitator superfamily domain, general substrate transporter"
"ostta09g03310" " unnamed product"
"ostta09g03320" " Acyl-CoA N-acyltransferase"
"ostta09g03340" " Endoribonuclease L-PSP/chorismate mutase-like"
"ostta09g03360" " Zinc finger, RING/FYVE/PHD-type"
"ostta09g03410" " unnamed product"
"ostta09g03420" " Protein kinase, ATP binding site"
"ostta09g03465" " Armadillo-type fold"
"ostta09g03470" " Peptidase M12B, ADAM/reprolysin"
"ostta09g03480" " O-methyltransferase, family 3"
"ostta09g03580" " tRNA guanine26-N2-dimethyltransferase"
"ostta09g03610" " unnamed product"
"ostta09g03650" " Ovarian tumour, otubain"
"ostta09g03660" " G-protein beta WD-40 repeat"
"ostta09g03720" " Crotonase superfamily"
"ostta09g03740" " Impact family"
"ostta09g03750" " Protein of unknown function DUF1415"
"ostta09g03790" " Homeobox KN domain"
"ostta09g03800" " Rab-GTPase-TBC domain"
"ostta09g03810" " Ribonucleoprotein LSM domain, eukaryotic/archaea-type"
"ostta09g03820" " HSP20-like chaperone"
"ostta09g03940" " Ubiquitin-conjugating enzyme, E2"
"ostta09g03950" " Small GTPase superfamily, Rho type"
"ostta09g03960" " tRNA/rRNA methyltransferase, SpoU"
"ostta09g03970" " unnamed product"
"ostta09g04020" " Bud13"
"ostta09g04060" " unnamed product"
"ostta09g04070" " Transmembrane protein 6/97"
"ostta09g04080" " WD40/YVTN repeat-like-containing domain"
"ostta09g04230" " unnamed product"
"ostta09g04340" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, N-terminal"
"ostta09g04360" " Histidine triad HIT protein"
"ostta09g04380" " mRNA guanine-N7-methyltransferase"
"ostta09g04390" " P-loop containing nucleoside triphosphate hydrolase"
"ostta09g04440" " Ankyrin repeat"
"ostta09g04470" " Ankyrin repeat"
"ostta09g04500" " Meiotic nuclear division protein 1"
"ostta10g00010" " Suppressor of forked"
"ostta10g00030" " Alpha/beta hydrolase fold-3"
"ostta10g00090" " Nucleolar protein 14"
"ostta10g00100" " Aminoacyl-tRNA synthetase, class 1a, anticodon-binding"
"ostta10g00110" " NIF system FeS cluster assembly, NifU, C-terminal"
"ostta10g00150" " Helicase, C-terminal"
"ostta10g00220" " G-protein beta WD-40 repeat"
"ostta10g00240" " unnamed product"
"ostta10g00280" " Ribosomal protein L28/L40, mitochondrial"
"ostta10g00300" " Chaperonin Cpn60"
"ostta10g00310" " DNA primase, UL52/UL70 type, Herpesviridae"
"ostta10g00320" " Helicase, C-terminal"
"ostta10g00360" " Endonuclease/exonuclease/phosphatase"
"ostta10g00380" " GTP-binding protein, ribosome biogenesis, YsxC"
"ostta10g00390" " Pleckstrin homology-like domain"
"ostta10g00410" " tRNA guanine-N1--methyltransferase, eukaryotic"
"ostta10g00430" " Transcription elongation factor S-II, central domain"
"ostta10g00440" " Forkhead-associated FHA domain"
"ostta10g00510" " THO complex, subunit 5"
"ostta10g00520" " Ribosome biogenesis GTPase RsgA, putative"
"ostta10g00545" " Thioredoxin-like fold"
"ostta10g00565" " Nucleotide-binding, alpha-beta plait"
"ostta10g00590" " unnamed product"
"ostta10g00600" " DNA methylase, N-6 adenine-specific, conserved site"
"ostta10g00610" " HSP20-like chaperone"
"ostta10g00620" " unnamed product"
"ostta10g00680" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g00710" " Prenylated rab acceptor PRA1"
"ostta10g00740" " 2-oxoacid dehydrogenase acyltransferase, catalytic domain"
"ostta10g00750" " unnamed product"
"ostta10g00760" " NUDIX hydrolase domain-like"
"ostta10g00840" " Ubiquitin supergroup"
"ostta10g00850" " NUDIX hydrolase domain-like"
"ostta10g00870" " Glycosyltransferase, DXD sugar-binding motif"
"ostta10g00900" " unnamed product"
"ostta10g00910" " Formate/nitrite transporter"
"ostta10g00920" " Moybdenum cofactor oxidoreductase, dimerisation"
"ostta10g00930" " Riboflavin synthase-like beta-barrel"
"ostta10g00940" " unnamed product"
"ostta10g00950" " Major facilitator superfamily domain, general substrate transporter"
"ostta10g00960" " Sulphate transporter"
"ostta10g00970" " MoaA/nifB/pqqE, iron-sulphur binding, conserved site"
"ostta10g00980" " unnamed product"
"ostta10g00990" " MoeZ/MoeB"
"ostta10g01000" " Cytochrome b5-like heme/steroid binding domain"
"ostta10g01010" " unnamed product"
"ostta10g01020" " Serine/threonine- / dual specificity protein kinase, catalytic  domain"
"ostta10g01050" " Serine/threonine-protein kinase, active site"
"ostta10g01080" " CAAX amino terminal protease"
"ostta10g01120" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g01130" " Peptidoglycan binding-like"
"ostta10g01150" " Endoribonuclease L-PSP/chorismate mutase-like"
"ostta10g01170" " unnamed product"
"ostta10g01180" " Proteasome A-type subunit"
"ostta10g01220" " unnamed product"
"ostta10g01250" " unnamed product"
"ostta10g01270" " RNA polymerase, Rpb8"
"ostta10g01280" " Histidine kinase-like ATPase, ATP-binding domain"
"ostta10g01330" " Domain of unknown function DUF4460"
"ostta10g01340" " Ubiquitin carboxyl-terminal hydrolases family 2"
"ostta10g01350" " Phosphatidylinositol N-acetylglucosaminyltransferase"
"ostta10g01390" " Protein of unknown function DUF4258"
"ostta10g01400" " unnamed product"
"ostta10g01430" " unnamed product"
"ostta10g01450" " Zinc finger, RING/FYVE/PHD-type"
"ostta10g01490" " D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding"
"ostta10g01510" " SGNH hydrolase-type esterase domain"
"ostta10g01550" " ABC-2 type transporter"
"ostta10g01570" " Major facilitator superfamily domain, general substrate transporter"
"ostta10g01600" " Tetratricopeptide-like helical"
"ostta10g01660" " unnamed product"
"ostta10g01670" " unnamed product"
"ostta10g01730" " unnamed product"
"ostta10g01740" " tRNA-dihydrouridine synthase, conserved site"
"ostta10g01800" " Phox homologous domain"
"ostta10g01810" " Translation elongation/initiation factor/Ribosomal, beta-barrel"
"ostta10g01840" " Ankyrin repeat"
"ostta10g01850" " RNA polymerase Rpb7, N-terminal"
"ostta10g01900" " Tetratricopeptide repeat"
"ostta10g01910" " UBA-like"
"ostta10g01920" " tRNA-splicing ligase, RtcB"
"ostta10g01940" " NADP-binding domain"
"ostta10g01950" " Helicase, C-terminal"
"ostta10g02020" " Ribosomal protein L31e, conserved site"
"ostta10g02050" " Peptidase M14, carboxypeptidase A"
"ostta10g02130" " Programmed cell death protein 2, C-terminal"
"ostta10g02160" " Pleckstrin homology-like domain"
"ostta10g02170" " unnamed product"
"ostta10g02180" " Methylosome subunit pICln"
"ostta10g02190" " Aldehyde dehydrogenase, C-terminal"
"ostta10g02210" " unnamed product"
"ostta10g02240" " Eukaryotic translation initiation factor 3 subunit J"
"ostta10g02250" " Armadillo-like helical"
"ostta10g02300" " Domain of unknown function DUF4093"
"ostta10g02330" " Centromere protein Mis12"
"ostta10g02380" " unnamed product"
"ostta10g02390" " unnamed product"
"ostta10g02410" " P-loop containing nucleoside triphosphate hydrolase"
"ostta10g02440" " Zinc finger, RING/FYVE/PHD-type"
"ostta10g02460" " Glutamine amidotransferase"
"ostta10g02520" " unnamed product"
"ostta10g02530" " Uncharacterised protein family UPF0016"
"ostta10g02550" " SAC3/GANP/Nin1/mts3/eIF-3 p25"
"ostta10g02590" " AP complex, mu/sigma subunit"
"ostta10g02600" " unnamed product"
"ostta10g02610" " Imidazoleglycerol-phosphate dehydratase"
"ostta10g02810" " Ribonuclease H-like domain"
"ostta10g02840" " RNA polymerase I specific transcription initiation factor RRN3"
"ostta10g02880" " Small GTPase superfamily, ARF/SAR type"
"ostta10g02920" " Complex 1 LYR protein"
"ostta10g02930" " Nucleotide-binding, alpha-beta plait"
"ostta10g02960" " Adaptor protein complex, sigma subunit"
"ostta10g03040" " EF-Hand 1, calcium-binding site"
"ostta10g03080" " Zinc finger, C2H2"
"ostta10g03100" " unnamed product"
"ostta10g03110" " unnamed product"
"ostta10g03120" " Oxidoreductase, molybdopterin-binding domain"
"ostta10g03135" " Proteasome A-type subunit"
"ostta10g03140" " Thioredoxin-like fold"
"ostta10g03160" " unnamed product"
"ostta10g03170" " Major facilitator superfamily domain, general substrate transporter"
"ostta10g03185" " hypothetical protein"
"ostta10g03190" " unnamed product"
"ostta10g03270" " unnamed product"
"ostta10g03290" " Helicase, C-terminal"
"ostta10g03320" " FAS1 domain"
"ostta10g03330" " unnamed product"
"ostta10g03350" " unnamed product"
"ostta10g03365" " Thioredoxin, conserved site"
"ostta10g03470" " N-acetylglucosaminyl transferase component"
"ostta11g00020" " Ubiquitin carboxyl-terminal hydrolases family 2"
"ostta11g00100" " Pseudouridine synthase, RluC/RluD, conserved site"
"ostta11g00140" " Prenylated rab acceptor PRA1"
"ostta11g00160" " Armadillo-type fold"
"ostta11g00210" " Peptidyl-tRNA hydrolase, PTH2"
"ostta11g00220" " RNA recognition motif, spliceosomal PrP8"
"ostta11g00240" " unnamed product"
"ostta11g00250" " unnamed product"
"ostta11g00280" " Zinc finger, RanBP2-type"
"ostta11g00290" " DNA repair metallo-beta-lactamase"
"ostta11g00350" " unnamed product"
"ostta11g00360" " unnamed product"
"ostta11g00380" " RNA polymerases, subunit N, zinc binding site"
"ostta11g00390" " unnamed product"
"ostta11g00440" " unnamed product"
"ostta11g00480" " Tetratricopeptide-like helical"
"ostta11g00490" " unnamed product"
"ostta11g00530" " RNase P subunit p30"
"ostta11g00590" " Pseudouridine synthase I, TruA"
"ostta11g00600" " unnamed product"
"ostta11g00640" " FMN-binding split barrel"
"ostta11g00650" " Protein of unknown function DUF1824"
"ostta11g00660" " Short-chain dehydrogenase/reductase SDR"
"ostta11g00670" " Alpha-ketoglutarate-dependent dioxygenase AlkB-like"
"ostta11g00780" " Ribosomal protein L24"
"ostta11g00820" " Quinonprotein alcohol dehydrogenase-like superfamily"
"ostta11g00860" " FeS cluster insertion protein"
"ostta11g00870" " Phosphoribosyltransferase domain"
"ostta11g00880" " Oxoglutarate/iron-dependent dioxygenase"
"ostta11g00900" " Tetratricopeptide repeat"
"ostta11g00930" " Methyltransferase type 12"
"ostta11g00950" " unnamed product"
"ostta11g00970" " Sedlin"
"ostta11g00980" " Lysine-tRNA ligase, class II"
"ostta11g00985" " PPPDE putative peptidase domain"
"ostta11g01000" " Peptidyl-prolyl cis-trans isomerase, FKBP-type, domain"
"ostta11g01010" " unnamed product"
"ostta11g01040" " Domain of unknown function DUF4033"
"ostta11g01070" " Tim44-like domain"
"ostta11g01090" " unnamed product"
"ostta11g01200" " ENTH/VHS"
"ostta11g01210" " Helicase, C-terminal"
"ostta11g01240" " Protein of unknown function DUF926"
"ostta11g01270" " Cysteine/histidine-rich domain"
"ostta11g01350" " Ribosomal protein S5 domain 2-type fold, subgroup"
"ostta11g01360" " unnamed product"
"ostta11g01420" " TLDc"
"ostta11g01430" " unnamed product"
"ostta11g01460" " Peptidase S24/S26A/S26B/S26C"
"ostta11g01480" " unnamed product"
"ostta11g01510" " unnamed product"
"ostta11g01560" " unnamed product"
"ostta11g01580" " Dak kinase"
"ostta11g01590" " Armadillo-type fold"
"ostta11g01620" " Thioredoxin-like fold"
"ostta11g01660" " Ribosomal protein L4/L1e"
"ostta11g01680" " unnamed product"
"ostta11g01700" " Pyridoxal phosphate-dependent transferase, major region, subdomain 2"
"ostta11g01730" " Dcp1-like decapping"
"ostta11g01750" " Translation initiation factor SUI1"
"ostta11g01760" " Mini-chromosome maintenance complex protein 4"
"ostta11g01910" " Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote"
"ostta11g01960" " Cdk-activating kinase assembly factor MAT1, centre"
"ostta11g01980" " P-loop containing nucleoside triphosphate hydrolase"
"ostta11g02020" " Aminoacyl-tRNA synthetase, class II D/K/N-like"
"ostta11g02060" " Sde2 N-terminal domain"
"ostta11g02120" " P-loop containing nucleoside triphosphate hydrolase"
"ostta11g02150" " Histone core"
"ostta11g02160" " Histone H4"
"ostta11g02180" " unnamed product"
"ostta11g02200" " unnamed product"
"ostta11g02210" " Methyltransferase domain"
"ostta11g02240" " Serine/threonine-protein kinase, active site"
"ostta11g02280" " Monooxygenase, FAD-binding"
"ostta11g02290" " NEFA-interacting nuclear protein NIP30, N-terminal"
"ostta11g02300" " P-type ATPase, phosphorylation site"
"ostta11g02310" " unnamed product"
"ostta11g02350" " Helicase, C-terminal"
"ostta11g02360" " Ribosomal protein L25/Gln-tRNA synthetase, beta-barrel domain"
"ostta11g02380" " Ribosomal protein S19e"
"ostta11g02400" " Ribosomal protein L29e"
"ostta11g02480" " Filamin/ABP280 repeat-like"
"ostta11g02550" " Mitochondrial substrate/solute carrier"
"ostta11g02600" " unnamed product"
"ostta11g02610" " Zinc finger, RING-H2-type"
"ostta11g02640" " Helicase, C-terminal"
"ostta11g02670" " Ferrochelatase"
"ostta11g02680" " Endoribonuclease YbeY"
"ostta11g02710" " unnamed product"
"ostta11g02720" " Acyltransferase 3"
"ostta11g02730" " Translation release factor  pelota-like"
"ostta11g02760" " Citron Rho-interacting kinase"
"ostta11g02800" " DnaJ domain"
"ostta11g02830" " Dual specificity phosphatase, subgroup, catalytic domain"
"ostta11g02880" " SET domain"
"ostta11g02910" " Exoribonuclease, phosphorolytic domain 1"
"ostta11g02950" " unnamed product"
"ostta11g02960" " Eukaryotic/archaeal PrmC-related"
"ostta11g02970" " unnamed product"
"ostta11g03010" " unnamed product"
"ostta11g03080" " SGNH hydrolase-type esterase domain"
"ostta11g03120" " unnamed product"
"ostta11g03150" " Histidine phosphatase superfamily, clade-1"
"ostta11g03210" " Translation initiation factor 3 complex subunit L"
"ostta11g03220" " Ribonuclease II/R"
"ostta12g00030" " unnamed product"
"ostta12g00070" " Bystin n/a  Bystin"
